id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
1122;get_data_voting_area;requests;1598457813.2275083;-0.0598297119140625;https://www.kmdvalg.dk/fv/2019/F208161004.htm;https://www.kmdvalg.dk/fv/2019/F208161004.htm;50441;200;True;
1123;get_data_voting_area;requests;1598457814.2351058;-0.06197929382324219;https://www.kmdvalg.dk/fv/2019/F208161005.htm;https://www.kmdvalg.dk/fv/2019/F208161005.htm;50425;200;True;
1124;get_data_voting_area;requests;1598457815.0808232;-0.0558469295501709;https://www.kmdvalg.dk/fv/2019/F208161006.htm;https://www.kmdvalg.dk/fv/2019/F208161006.htm;50419;200;True;
1125;get_data_voting_area;requests;1598457815.95496;-0.049002885818481445;https://www.kmdvalg.dk/fv/2019/F206153001.htm;https://www.kmdvalg.dk/fv/2019/F206153001.htm;50472;200;True;
1126;get_data_voting_area;requests;1598457816.938098;-0.15011191368103027;https://www.kmdvalg.dk/fv/2019/F206153002.htm;https://www.kmdvalg.dk/fv/2019/F206153002.htm;50452;200;True;
1127;get_data_voting_area;requests;1598457818.0271294;-0.03288388252258301;https://www.kmdvalg.dk/fv/2019/F206153003.htm;https://www.kmdvalg.dk/fv/2019/F206153003.htm;50452;200;True;
1128;get_data_voting_area;requests;1598457818.8049731;-0.05397439002990723;https://www.kmdvalg.dk/fv/2019/F206153004.htm;https://www.kmdvalg.dk/fv/2019/F206153004.htm;50453;200;True;
1129;get_data_voting_area;requests;1598457819.7951744;-0.04177713394165039;https://www.kmdvalg.dk/fv/2019/F206153005.htm;https://www.kmdvalg.dk/fv/2019/F206153005.htm;50475;200;True;
1130;get_data_voting_area;requests;1598457820.7637346;-0.06582355499267578;https://www.kmdvalg.dk/fv/2019/F206183001.htm;https://www.kmdvalg.dk/fv/2019/F206183001.htm;50409;200;True;
1131;get_data_voting_area;requests;1598457821.5922809;-0.0249326229095459;https://www.kmdvalg.dk/fv/2019/F206183002.htm;https://www.kmdvalg.dk/fv/2019/F206183002.htm;50432;200;True;
1132;get_data_voting_area;requests;1598457822.3687644;-0.02896261215209961;https://www.kmdvalg.dk/fv/2019/F206183003.htm;https://www.kmdvalg.dk/fv/2019/F206183003.htm;50427;200;True;
1133;get_data_voting_area;requests;1598457823.33547;-0.05086016654968262;https://www.kmdvalg.dk/fv/2019/F206183004.htm;https://www.kmdvalg.dk/fv/2019/F206183004.htm;50426;200;True;
1134;get_data_voting_area;requests;1598457824.2826164;-0.049477338790893555;https://www.kmdvalg.dk/fv/2019/F206183005.htm;https://www.kmdvalg.dk/fv/2019/F206183005.htm;50435;200;True;
