kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs
573;1291635;703068;Rest. Stausø;Henne;Varde Kommune;F706573014.htm
573;1292151;709054;Skovlund Kro;Skovlund;Varde Kommune;F706573033.htm
573;1291637;701482;Skovlund-Ansager Hallen Multisalen;Ansager;Varde Kommune;F706573032.htm
573;1292047;704648;Starup Multihus;Starup;Varde Kommune;F706573027.htm
573;1289706;709048;Tinghøj Forsamlingshus;Tinghøj;Varde Kommune;F706573006.htm
573;1289687;701470;"Varde Fritidscenter; Lerpøthallen";Varde By;Varde Kommune;F706573001.htm
573;1292153;709060;Årre Kro;Årre;Varde Kommune;F706573022.htm
575;1300889;706022;Aktivitetscentret Bøgevang;Lindknud;Vejen Kommune;F707575002.htm
575;1300871;704520;Andst Forsamlingshus;Andst;Vejen Kommune;F707575017.htm
575;1300879;701362;Askov-Malt Skole;Askov-Malt;Vejen Kommune;F707575016.htm
575;1300881;703026;Brørup Hallerne;Brørup;Vejen Kommune;F707575001.htm
575;1300883;703020;Gesten Forsamlingshus;Gesten;Vejen Kommune;F707575018.htm
575;1300853;707412;Glejbjerg Fritidscenter;Glejbjerg;Vejen Kommune;F707575005.htm
575;1300867;707418;Hovborg Kro;Hovborg;Vejen Kommune;F707575006.htm
575;1300873;701386;Hærvejshallen;Bække;Vejen Kommune;F707575019.htm
575;1300887;706016;"Jels Skole; Aulaen";Jels;Vejen Kommune;F707575009.htm
575;1300861;701380;Københoved Forsamlingshus;Københoved;Vejen Kommune;F707575012.htm
575;1300857;706028;Landsbyhuset Føvling;Føvling;Vejen Kommune;F707575004.htm
575;1300885;710606;Lintrup Aktivitetscenter;Lintrup;Vejen Kommune;F707575010.htm
575;1300875;703014;Læborg Forsamlingshus;Læborg;Vejen Kommune;F707575015.htm
575;1300859;701368;Medius;Holsted;Vejen Kommune;F707575003.htm
575;1300869;701350;Områdekontor Rødding;Rødding;Vejen Kommune;F707575007.htm
575;1300863;704526;Sdr. Hygum Forsamlingshus;Sdr. Hygum;Vejen Kommune;F707575008.htm
575;1300877;704538;Skodborg Børnecenter;Skodborg;Vejen Kommune;F707575011.htm
575;1300865;704514;Vejen Idrætscenter;Vejen;Vejen Kommune;F707575014.htm
575;1300855;710600;Øster Lindet Forsamlingshus;Øster Lindet;Vejen Kommune;F707575013.htm
630;1293915;708586;Bredagerskolen;Jelling Nord;Vejle Kommune;F708630024.htm
630;1293905;702272;Bredsten Skole;Bredsten Nord;Vejle Kommune;F708630027.htm
630;1293961;710116;Brunmosehallen;Ødsted Syd;Vejle Kommune;F709630005.htm
630;1293931;705620;CSV - Vejle;CSV - Vejle Syd;Vejle Kommune;F709630014.htm
630;1293957;708618;DGI-Huset Vejle;DGI-Huset Syd;Vejle Kommune;F709630009.htm
630;1293943;706962;Elkjærskolen;Grønbjerg Nord;Vejle Kommune;F708630021.htm
630;1293887;711442;Englystshallen;Børkop Syd;Vejle Kommune;F709630002.htm
630;1293907;703960;Engumhus;Engum Nord;Vejle Kommune;F708630031.htm
630;1293897;706950;Gadbjerg Skole;Gadbjerg Nord;Vejle Kommune;F708630019.htm
630;1293939;700946;Givskud Skole;Givskud Nord;Vejle Kommune;F708630020.htm
630;1293933;710054;Grejs Friskole;Grejs Nord;Vejle Kommune;F708630026.htm
630;1302831;700976;Gårslev Sognegård;Gårslev Syd;Vejle Kommune;F709630003.htm
630;1293959;706968;Hældagerhallen;Hældagerhallen Nord;Vejle Kommune;F708630032.htm
630;1293937;711436;Ikærhallen;Give Nord;Vejle Kommune;F708630017.htm
630;1293917;711448;Jerlev Forsamlingshus;Jerlev Syd;Vejle Kommune;F709630007.htm
630;1293951;703968;Kollerup Skole - Multihallen;Kollerup-Sandvad Nord;Vejle Kommune;F708630025.htm
630;1293935;700984;Kvartershuset;Kvartershuset Syd;Vejle Kommune;F709630013.htm
630;1293919;702264;Lindeballe Forsamlingshus;Lindeballe Nord;Vejle Kommune;F708630022.htm
630;1302829;708612;Læringscenter Brejning;Brejning Syd;Vejle Kommune;F709630001.htm
630;1293945;703980;Multihallen v. Petersmindeskolen;Multihallen v. Petersmindeskol;Vejle Kommune;F708630034.htm
630;1293889;710128;Multihuset Højen;Multihuset Højen Syd;Vejle Kommune;F709630010.htm
630;1293925;705630;Mølholmhallen;Mølholmhallen Syd;Vejle Kommune;F709630012.htm
630;1293941;705588;Nørremarkshallen;Nørremarkshallen Nord;Vejle Kommune;F708630030.htm
630;1293927;708580;Nørup Hallen;Nørup Nord;Vejle Kommune;F708630028.htm
630;1293949;710134;Roberthus;Egtved Syd;Vejle Kommune;F709630006.htm
630;1293893;703998;Rødkilde Gymnasium;Rødkilde Gymnasium Syd;Vejle Kommune;F709630015.htm
630;1293909;705594;Selskabslokale v. Grejsdalens Fritidscenter;Grejsdalen Nord;Vejle Kommune;F708630033.htm
630;1293895;702280;Skibet Hallen;Skibet Hallen Nord;Vejle Kommune;F708630016.htm
630;1293953;702298;Smidstruphallen;Smidstrup Syd;Vejle Kommune;F709630004.htm
630;1293947;700940;Thyregod Skole;Thyregod Nord;Vejle Kommune;F708630018.htm
630;1293955;702258;Vandel Idrætshal;Vandel Nord;Vejle Kommune;F708630029.htm
630;1293899;703992;Vinding Idræts Center;Vinding Idræts Center Syd;Vejle Kommune;F709630011.htm
630;1293963;703974;Øster Nykirke Skole;Øster Nykirke Nord;Vejle Kommune;F708630023.htm
630;1293901;710122;Øster Starup Skole;Øster Starup Syd;Vejle Kommune;F709630008.htm
820;1275990;705538;Dronning Ingrid Hallerne;Farsø;Vesthimmerlands Kommune;F1005820002.htm
820;1276442;710008;Gedsted Hallen;Gedsted;Vesthimmerlands Kommune;F1005820007.htm
820;1277690;705558;Hornum Hallen;Hornum-Ulstrup;Vesthimmerlands Kommune;F1005820008.htm
820;1275747;711328;Hvalpsund Færgekro;Hvalpsund;Vesthimmerlands Kommune;F1005820005.htm
820;1276570;702144;Kultur- og Idrætscenter Lanternen;Løgstør;Vesthimmerlands Kommune;F1005820010.htm
820;1275782;700858;Messecenter Vesthimmerland;Aars;Vesthimmerlands Kommune;F1005820004.htm
820;1275783;700908;Overlade Friskole;Overlade;Vesthimmerlands Kommune;F1005820013.htm
820;1276045;709958;Ranum Multikulturhus;Ranum;Vesthimmerlands Kommune;F1005820011.htm
820;1277423;709966;Skivum Forsamlingshus;Skivum-Giver;Vesthimmerlands Kommune;F1005820014.htm
820;1275992;706876;Toppedalskolen;Salling;Vesthimmerlands Kommune;F1005820012.htm
820;1277426;710002;Vester Hornum Hallen;Vester Hornum;Vesthimmerlands Kommune;F1005820009.htm
820;1276812;708538;Vesthimmerlands Naturfriskole;Strandby;Vesthimmerlands Kommune;F1005820003.htm
820;1277763;710016;Vestrup Skole;Gislum-Vognsild;Vesthimmerlands Kommune;F1005820006.htm
820;1287145;708562;Aalestrup Idrætscenter;Aalestrup;Vesthimmerlands Kommune;F1005820001.htm
791;1306103;704706;Bjerringbro Idrætspark;Bjerringbro Nord;Viborg Kommune;F904791009.htm
791;1306077;710702;Bøgeskovskolen;Bjerringbro Syd;Viborg Kommune;F904791010.htm
791;1306079;708912;Frederiks Kulturhus;Frederiks;Viborg Kommune;F903791001.htm
791;1306648;702938;Hald Ege Hallen;Hald Ege;Viborg Kommune;F903791002.htm
791;1306093;701488;Hammershøj Hallen;Hammershøj;Viborg Kommune;F904791011.htm
791;1306095;711744;Jethallen;Karup;Viborg Kommune;F903791003.htm
791;1306105;701332;Løgstrup Hallen;Løgstrup;Viborg Kommune;F903791004.htm
791;1306842;711838;Møldrup Kulturcenter;Møldrup;Viborg Kommune;F904791012.htm
791;1306113;709124;Overlundhallen;Overlund;Viborg Kommune;F904791013.htm
791;1306089;709100;Røddinghus Kultur- og Fritidscenter;Rødding;Viborg Kommune;F904791014.htm
791;1306097;710696;Rødkærsbro Hallen;Rødkærsbro;Viborg Kommune;F904791015.htm
791;1306085;709090;Skals Idrætscenter;Skals;Viborg Kommune;F904791016.htm
791;1306115;704488;Stoholm Fritids- og Kulturcenter;Stoholm;Viborg Kommune;F903791006.htm
791;1306111;709106;Tjelecenteret;Ørum;Viborg Kommune;F904791017.htm
791;1306101;704480;Vestfjends Hallen;Vridsted;Viborg Kommune;F903791007.htm
791;1306109;702932;Viborg Stadion Center - HAL 5 & 6;Viborg;Viborg Kommune;F903791008.htm
791;1306107;702956;Østfjends Hallen;Mønsted;Viborg Kommune;F903791005.htm
390;1284871;701732;Allerslev Gl. Skole;Allerslev;Vordingborg Kommune;F503390013.htm
390;1284873;701742;Bogø Hallen;Bogø;Vordingborg Kommune;F503390011.htm
390;1284875;712094;Borre Forsamlingshus;Østmøn;Vordingborg Kommune;F503390009.htm
390;1284911;709558;Bårse Forsamlingshus;Bårse;Vordingborg Kommune;F503390005.htm
390;1284897;701698;Damme Kro;Vestmøn;Vordingborg Kommune;F503390010.htm
390;1284901;711010;Hollænderhaven;Vordingborg;Vordingborg Kommune;F503390001.htm
390;1284835;703480;Jungshoved Forsamlingshus;Jungshoved;Vordingborg Kommune;F503390014.htm
390;1284877;705078;Kastrup Hallen;Kastrup;Vordingborg Kommune;F503390004.htm
390;1284879;706330;Langebæk Hallen;Stensved;Vordingborg Kommune;F503390017.htm
390;1302882;706314;Medborgerhuset;Masnedsund;Vordingborg Kommune;F503390002.htm
390;1284829;707828;Mern Forsamlingshus;Mern;Vordingborg Kommune;F503390015.htm
390;1284865;707768;Møn Hallerne;Stege;Vordingborg Kommune;F503390008.htm
390;1305081;706306;Præstø Multicenter;Præstø;Vordingborg Kommune;F503390012.htm
390;1284827;705010;Svend Gønge Hallen;Lundby;Vordingborg Kommune;F503390006.htm
390;1284891;705054;Viemose Forsamlingshus;Kalvehave;Vordingborg Kommune;F503390016.htm
390;1284883;705084;Vintersbølle Hallen;Nyråd;Vordingborg Kommune;F503390003.htm
390;1284881;709584;Ørslev Skole Hallen;Ørslev;Vordingborg Kommune;F503390007.htm
492;1275784;700952;Café Arthur;Søby;Ærø Kommune;F608492003.htm
492;1462063;706902;Marstal Skole;Marstal;Ærø Kommune;F608492001.htm
492;1275821;702246;Ærø Rådhus;Ærøskøbing;Ærø Kommune;F608492002.htm
580;1295880;700772;Agoraen;Aabenraa Nord;Aabenraa Kommune;F702580018.htm
580;1295888;708364;Bolderslev Fritidscenter;Bolderslev;Aabenraa Kommune;F702580007.htm
580;1352051;711228;Borgerhuset;Tinglev;Aabenraa Kommune;F702580012.htm
580;1295878;708358;Felstedhallen;Felsted;Aabenraa Kommune;F702580009.htm
580;1352054;709794;Grænsehallerne;Kruså;Aabenraa Kommune;F702580014.htm
580;1295884;705392;Hjordkær Forsamlingshus;Hjordkær;Aabenraa Kommune;F702580005.htm
580;1295856;703772;Hotel Kløver Es;Hellevad;Aabenraa Kommune;F702580002.htm
580;1295860;705386;Hovslund Børneunivers;Hovslund;Aabenraa Kommune;F702580001.htm
580;1295886;706660;Kliplev Hallen;Kliplev;Aabenraa Kommune;F702580013.htm
580;1295882;703778;Kongehøjskolen;Aabenraa Syd;Aabenraa Kommune;F702580017.htm
580;1295874;701976;Løjt Forsamlingshus;Løjt;Aabenraa Kommune;F702580004.htm
580;1295864;706648;Ravsted Forsamlingsgård;Ravsted;Aabenraa Kommune;F702580006.htm
580;1295866;706666;Rødekrohallen;Rødekro;Aabenraa Kommune;F702580003.htm
580;1352053;706654;Slogs Herreds Hus;Bylderup;Aabenraa Kommune;F702580011.htm
580;1295854;703784;Stubbæk Skole;Ensted;Aabenraa Kommune;F702580008.htm
580;1295868;702016;Sønderjyllandshallen;Aabenraa Midt;Aabenraa Kommune;F702580016.htm
580;1352052;709832;Valdemarshus;Padborg;Aabenraa Kommune;F702580015.htm
580;1295876;708352;Varnæs Skole;Varnæs;Aabenraa Kommune;F702580010.htm
851;1286363;704462;Agri Nord Idrætscenter;Hallen Ved Skalborggård;Aalborg Kommune;F1008851018.htm
851;1286293;701356;Båndby-Hallen;Båndby - Hallen;Aalborg Kommune;F1007851061.htm
851;1286327;707350;Farstruphallen;Farstruphallen;Aalborg Kommune;F1008851052.htm
851;1286305;705970;Ferslev Skolehal;Ferslev Skolehal;Aalborg Kommune;F1008851038.htm
851;1286277;705964;Frejlev Skoles Idrætshal;Frejlev Skoles Idrætshal;Aalborg Kommune;F1008851022.htm
851;1286295;704506;Gigantium;Gigantium;Aalborg Kommune;F1007851029.htm
851;1286357;702950;Gistrup Skoles Idrætshal;Gistrup Skoles Idrætshal;Aalborg Kommune;F1007851035.htm
851;1286281;711766;"Gl. Lindholm Skole; Kulturhuset";"Gl. Lindholm Skole; Kulturhus";Aalborg Kommune;F1009851003.htm
851;1286289;706010;Gug Skole;Gug Skole;Aalborg Kommune;F1007851034.htm
851;1286401;710552;Hals Skole;Hals Skole;Aalborg Kommune;F1009851044.htm
851;1286403;704474;"Haraldslund; salen; fra P-pladsen";Haraldslund;Aalborg Kommune;F1008851015.htm
851;1286291;707406;Idrætscentret Kongerslev;Idrætscentret Kongerslev;Aalborg Kommune;F1007851056.htm
851;1286307;701344;KFUM - Hallen;Kfum - Hallen;Aalborg Kommune;F1008851019.htm
851;1286359;701338;Klaruphallen;Klaruphallen;Aalborg Kommune;F1007851033.htm
851;1286271;710526;"Kærbyskolen; gymnastiksal";Kærbyskolen;Aalborg Kommune;F1008851017.htm
851;1286405;707424;Løvvanghallen;Løvvanghallen;Aalborg Kommune;F1009851005.htm
851;1286329;711750;Mellervangskolens Idrætshal;Mellervangskolens Idrætshal;Aalborg Kommune;F1007851032.htm
851;1286339;702918;Mou Hotel;Mou Hotel;Aalborg Kommune;F1007851058.htm
851;1286407;706034;Multihallen ved Vadumhallen;Multihallen Ved Vadumhallen;Aalborg Kommune;F1009851007.htm
851;1286285;705942;"Nibe Hallen; Hal B";Nibe Hallen;Aalborg Kommune;F1008851047.htm
851;1286287;701402;Sulsted Skolehal;Sulsted Skolehal;Aalborg Kommune;F1009851010.htm
851;1286311;708924;Svenstruphallen;Svenstruphallen;Aalborg Kommune;F1008851024.htm
851;1286273;708938;Sønderbroskolen;Sønderbroskolen;Aalborg Kommune;F1007851027.htm
851;1286275;704494;"Tornhøjskolen; Hallen";"Tornhøjskolen; Hallen";Aalborg Kommune;F1007851040.htm
851;1286297;708966;Ulstedhallen;Ulstedhallen;Aalborg Kommune;F1009851046.htm
851;1286361;708918;Vejgaard Østre Skole;Vejgaard Østre Skole;Aalborg Kommune;F1007851031.htm
851;1286299;707394;Vejgaardhallen;Vejgaardhallen;Aalborg Kommune;F1007851030.htm
851;1286303;710544;Vester Hassing Hallen;Vester Hassing Hallen;Aalborg Kommune;F1009851043.htm
851;1286353;705992;Vesterkærets Skole;Vesterkærets Skole;Aalborg Kommune;F1008851014.htm
851;1286355;708960;"Vodskov Kultur & Idrætscenter; Sal";Vodskov Kultur & Idrætscenter;Aalborg Kommune;F1009851011.htm
851;1286309;711774;Aalborghallen;Aalborghallen;Aalborg Kommune;F1009851016.htm
751;1306313;709990;Beder Skole;Beder Skole;Aarhus Kommune;F801751009.htm
751;1306371;709972;Bellevue-Hallen;Bellevue-Hallen;Aarhus Kommune;F804751045.htm
751;1306269;705514;Bjørnshøjcentret;"Bjørnshøjcentret; Trige";Aarhus Kommune;F803751053.htm
751;1306343;705576;Borum Forsamlingshus;Borum Forsamlingshus;Aarhus Kommune;F802751031.htm
751;1306355;706938;Brabrandhallen;"Brabrandhallen; Brabrand";Aarhus Kommune;F802751024.htm
751;1306315;709952;Center-10;Center-10;Aarhus Kommune;F803751063.htm
751;1306267;723742;CeresByen 21;VIA University College;Aarhus Kommune;F803751027.htm
751;1306295;708544;DOKK1;DOKK1;Aarhus Kommune;F804751010.htm
751;1306373;711392;Ellevangskolen;"Ellevangskolen; Risskov";Aarhus Kommune;F804751065.htm
751;1306331;702188;"Frederiksbjerg Hallerne; Hal 1";Frederiksbjerg Hallerne;Aarhus Kommune;F801751001.htm
751;1306301;700890;Gammelgårdskolen;"Gammelgårdskolen; Åbyhøj";Aarhus Kommune;F803751022.htm
751;1306299;710046;Globus 1;Globus 1;Aarhus Kommune;F802751025.htm
751;1306309;706860;Hasle Skole;Hasle Skole;Aarhus Kommune;F803751023.htm
751;1306333;703954;Hasselager Hallen;Hasselager Hallen;Aarhus Kommune;F802751018.htm
751;1306335;702240;Højvangskolen;"Højvangskolen; Stavtrup";Aarhus Kommune;F802751019.htm
751;1306271;711356;Håruphallen;Håruphallen;Aarhus Kommune;F803751056.htm
751;1306281;703918;Katrinebjergskolen;Katrinebjergskolen;Aarhus Kommune;F803751067.htm
751;1306379;703936;Kragelundskolen;"Kragelundskolen; Højbjerg";Aarhus Kommune;F801751004.htm
751;1306305;705526;Lisbjergskolen;Lisbjergskolen;Aarhus Kommune;F803751044.htm
751;1306357;706884;Lokalcenter Fr.Bjerg/Langenæs;Lokalcenter Fr.Bjerg/Langenæs;Aarhus Kommune;F801751002.htm
751;1306283;705532;Lystrup Hallen;Lystrup Hallen;Aarhus Kommune;F803751047.htm
751;1306275;711386;Malling Skole;Malling Skole;Aarhus Kommune;F801751011.htm
751;1306359;706866;Møllevangskolen;Møllevangskolen;Aarhus Kommune;F803751043.htm
751;1306285;703942;Mårslet Skole;Mårslet Skole;Aarhus Kommune;F801751012.htm
751;1306353;711422;Næshøjhallen;Næshøjhallen;Aarhus Kommune;F802751030.htm
751;1306337;705582;Ormslev Præstegård;Ormslev Præstegård;Aarhus Kommune;F802751016.htm
751;1306361;700922;Rosenvangskolen;"Rosenvangskolen; Viby J";Aarhus Kommune;F802751007.htm
751;1306287;706890;Rundhøjhallen;"Rundhøjhallen; Holme";Aarhus Kommune;F801751003.htm
751;1306375;708568;Rådhushallen;Rådhushallen;Aarhus Kommune;F804751021.htm
751;1306377;710034;Sabro-Korsvejskolen;"Sabro-Korsvejskolen; Sabro";Aarhus Kommune;F802751033.htm
751;1306273;711398;Samsøgades Skole;Samsøgades Skole;Aarhus Kommune;F804751041.htm
751;1306303;710040;Skjoldhøjskolen;Skjoldhøjskolen;Aarhus Kommune;F802751026.htm
751;1306345;708530;Skovvangskolen;Skovvangskolen;Aarhus Kommune;F803751042.htm
751;1306349;708574;Skæring Skole;Skæring Skole;Aarhus Kommune;F804751050.htm
751;1306277;705544;Skødstrup Hallen;Skødstrup Hallen;Aarhus Kommune;F804751051.htm
751;1306311;700902;Skåde Skole;Skåde Skole;Aarhus Kommune;F801751066.htm
751;1306351;709996;Solbjergskolen;Solbjergskolen;Aarhus Kommune;F801751013.htm
751;1306363;705520;Spørring Fælleshus;Spørring Fælleshus;Aarhus Kommune;F803751055.htm
751;1306367;702208;Sølystskolen;"Sølystskolen; Egå";Aarhus Kommune;F804751049.htm
751;1306339;711416;Søndervangskolen;"Søndervangskolen; Viby J";Aarhus Kommune;F802751062.htm
751;1306307;702228;Tranbjerg Skole;Tranbjerg Skole;Aarhus Kommune;F801751006.htm
751;1306341;703948;TST Aktiv-Center;"TST Aktiv-Center; Tilst";Aarhus Kommune;F802751028.htm
751;1306289;711368;Vejlby-Risskov Hallen;Vejlby-Risskov Hallen;Aarhus Kommune;F804751061.htm
751;1306369;700928;Viby Hallen;Viby Hallen;Aarhus Kommune;F802751008.htm
751;1306291;711374;Virupskolen;"Virupskolen; Hjortshøj";Aarhus Kommune;F804751048.htm
751;1306293;708524;Vorrevangskolen;Vorrevangskolen;Aarhus Kommune;F803751068.htm
751;1306279;710028;Åby Hallen;Åby Hallen;Aarhus Kommune;F802751064.htm
