kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs;refs;municipality;names;constituency
730;1300038;711638;Kristrup Skole;Kristrup Skole;Randers Kommune;F807730032.htm;F807730032.htm;Randers Kommune;Kristrup Skole;Randers Sydkredsen
730;1299842;704280;Paderup Gymnasium;Paderup Gymnasium;Randers Kommune;F807730033.htm;F807730033.htm;Randers Kommune;Paderup Gymnasium;Randers Sydkredsen
730;1299850;702716;Romalt Aktivitetshal;Romalt Aktivitetshal;Randers Kommune;F807730034.htm;F807730034.htm;Randers Kommune;Romalt Aktivitetshal;Randers Sydkredsen
730;1299834;710392;Assentofthallen;Assentofthallen;Randers Kommune;F807730036.htm;F807730036.htm;Randers Kommune;Assentofthallen;Randers Sydkredsen
730;1299860;707204;Uggelhuse Forsamlingshus;Uggelhuse Forsamlingshus;Randers Kommune;F807730037.htm;F807730037.htm;Randers Kommune;Uggelhuse Forsamlingshus;Randers Sydkredsen
840;1276823;707882;Støvring Hallen;Støvring;Rebild Kommune;F1005840001.htm;F1005840001.htm;Rebild Kommune;Støvring;Himmerlandkredsen
840;1275703;709658;Skørping Idrætscenter;Skørping;Rebild Kommune;F1005840002.htm;F1005840002.htm;Rebild Kommune;Skørping;Himmerlandkredsen
840;1275852;703572;Terndrup Idrætscenter;Terndrup;Rebild Kommune;F1005840003.htm;F1005840003.htm;Rebild Kommune;Terndrup;Himmerlandkredsen
840;1275723;712170;Suldrup Kro;Suldrup;Rebild Kommune;F1005840004.htm;F1005840004.htm;Rebild Kommune;Suldrup;Himmerlandkredsen
840;1287125;712164;Kig Ind;Nørager;Rebild Kommune;F1005840005.htm;F1005840005.htm;Rebild Kommune;Nørager;Himmerlandkredsen
840;1276462;709652;Selskabslokalerne Haverslev Hallen;Haverslev;Rebild Kommune;F1005840006.htm;F1005840006.htm;Rebild Kommune;Haverslev;Himmerlandkredsen
840;1276160;701822;Forsamlingshuset;Øster Hornum;Rebild Kommune;F1005840007.htm;F1005840007.htm;Rebild Kommune;Øster Hornum;Himmerlandkredsen
840;1277778;711096;Bælum Skole;Bælum;Rebild Kommune;F1005840008.htm;F1005840008.htm;Rebild Kommune;Bælum;Himmerlandkredsen
840;1275977;706392;Forsamlingshuset;Ravnkilde;Rebild Kommune;F1005840009.htm;F1005840009.htm;Rebild Kommune;Ravnkilde;Himmerlandkredsen
840;1277447;712144;Blenstrup Hallen;Blenstrup;Rebild Kommune;F1005840010.htm;F1005840010.htm;Rebild Kommune;Blenstrup;Himmerlandkredsen
840;1278240;705168;Hjeds Kultur og Forsamlingshus;Veggerby;Rebild Kommune;F1005840011.htm;F1005840011.htm;Rebild Kommune;Veggerby;Himmerlandkredsen
760;1298949;707956;"Tarm Idrætscenter; Hal A";Tarm;Ringkøbing-Skjern Kommune;F911760001.htm;F911760001.htm;Ringkøbing-Skjern Kommune;Tarm;Ringkøbingkredsen
760;1298957;706404;Holmsland Idræts- og Kulturcenter;Holmsland;Ringkøbing-Skjern Kommune;F911760002.htm;F911760002.htm;Ringkøbing-Skjern Kommune;Holmsland;Ringkøbingkredsen
760;1298897;706524;Hoven Hallen;Hoven;Ringkøbing-Skjern Kommune;F911760003.htm;F911760003.htm;Ringkøbing-Skjern Kommune;Hoven;Ringkøbingkredsen
760;1298887;703696;Lyne Kro & Hotel;Lyne;Ringkøbing-Skjern Kommune;F911760005.htm;F911760005.htm;Ringkøbing-Skjern Kommune;Lyne;Ringkøbingkredsen
760;1298873;706466;Sdr. Bork Forsamlingshus;Bork;Ringkøbing-Skjern Kommune;F911760008.htm;F911760008.htm;Ringkøbing-Skjern Kommune;Bork;Ringkøbingkredsen
760;1298819;703622;Vostrup Fælleshus;Lønborg;Ringkøbing-Skjern Kommune;F911760009.htm;F911760009.htm;Ringkøbing-Skjern Kommune;Lønborg;Ringkøbingkredsen
760;1298915;712176;Hvide Sande Bibliotek;Hvide Sande;Ringkøbing-Skjern Kommune;F911760010.htm;F911760010.htm;Ringkøbing-Skjern Kommune;Hvide Sande;Ringkøbingkredsen
760;1298891;706556;Velling Forsamlingshus;Velling;Ringkøbing-Skjern Kommune;F911760012.htm;F911760012.htm;Ringkøbing-Skjern Kommune;Velling;Ringkøbingkredsen
760;1298953;709756;Kernen;Ølstrup;Ringkøbing-Skjern Kommune;F911760013.htm;F911760013.htm;Ringkøbing-Skjern Kommune;Ølstrup;Ringkøbingkredsen
760;1298883;705180;"ROFI-Centret; Hal B";Ringkøbing;Ringkøbing-Skjern Kommune;F911760014.htm;F911760014.htm;Ringkøbing-Skjern Kommune;Ringkøbing;Ringkøbingkredsen
760;1298895;712306;Hee Gl. Stationsbygning;Hee;Ringkøbing-Skjern Kommune;F911760016.htm;F911760016.htm;Ringkøbing-Skjern Kommune;Hee;Ringkøbingkredsen
760;1298807;709750;Stadil Forsamlingshus;Stadil;Ringkøbing-Skjern Kommune;F911760019.htm;F911760019.htm;Ringkøbing-Skjern Kommune;Stadil;Ringkøbingkredsen
760;1298813;706590;Højmark Forsamlingshus;Højmark;Ringkøbing-Skjern Kommune;F911760020.htm;F911760020.htm;Ringkøbing-Skjern Kommune;Højmark;Ringkøbingkredsen
760;1298875;711192;Hotel Smedegaarden;Lem;Ringkøbing-Skjern Kommune;F911760021.htm;F911760021.htm;Ringkøbing-Skjern Kommune;Lem;Ringkøbingkredsen
760;1298889;706568;Tim Hallens Kantine;Tim;Ringkøbing-Skjern Kommune;F911760022.htm;F911760022.htm;Ringkøbing-Skjern Kommune;Tim;Ringkøbingkredsen
760;1298885;711186;Ringkøbing-Skjern Kulturcenter;Skjern;Ringkøbing-Skjern Kommune;F911760024.htm;F911760024.htm;Ringkøbing-Skjern Kommune;Skjern;Ringkøbingkredsen
760;1298893;703690;Borris Hallen;Borris;Ringkøbing-Skjern Kommune;F911760025.htm;F911760025.htm;Ringkøbing-Skjern Kommune;Borris;Ringkøbingkredsen
760;1298879;706584;Faster Aktivitetshus;Faster;Ringkøbing-Skjern Kommune;F911760026.htm;F911760026.htm;Ringkøbing-Skjern Kommune;Faster;Ringkøbingkredsen
760;1298877;703702;Rækker Mølle Hallen;Rækker Mølle;Ringkøbing-Skjern Kommune;F911760027.htm;F911760027.htm;Ringkøbing-Skjern Kommune;Rækker Mølle;Ringkøbingkredsen
760;1298947;709682;Stauning Sognegård;Stauning;Ringkøbing-Skjern Kommune;F911760028.htm;F911760028.htm;Ringkøbing-Skjern Kommune;Stauning;Ringkøbingkredsen
760;1298811;706530;Westergaards Hotel;Videbæk;Ringkøbing-Skjern Kommune;F911760030.htm;F911760030.htm;Ringkøbing-Skjern Kommune;Videbæk;Ringkøbingkredsen
760;1298917;712292;Nr. Vium Sports- og Kulturcenter;Nr.Vium;Ringkøbing-Skjern Kommune;F911760031.htm;F911760031.htm;Ringkøbing-Skjern Kommune;Nr.Vium;Ringkøbingkredsen
760;1298809;707950;Troldhede Kultur- og Idrætscenter;Troldhede;Ringkøbing-Skjern Kommune;F911760032.htm;F911760032.htm;Ringkøbing-Skjern Kommune;Troldhede;Ringkøbingkredsen
760;1298951;711210;Vorgod Forsamlingshus;Vorgod-Barde;Ringkøbing-Skjern Kommune;F911760033.htm;F911760033.htm;Ringkøbing-Skjern Kommune;Vorgod-Barde;Ringkøbingkredsen
760;1298919;703684;Spjald Hallen;Spjald;Ringkøbing-Skjern Kommune;F911760035.htm;F911760035.htm;Ringkøbing-Skjern Kommune;Spjald;Ringkøbingkredsen
329;1290909;711804;Ringsted Kongrescenter;Ringsted Nørretorv;Ringsted Kommune;F511329001.htm;F511329001.htm;Ringsted Kommune;Ringsted Nørretorv;Ringstedkredsen
329;1290899;703062;Bringstrup Forsamlingshus;Bringstrup;Ringsted Kommune;F511329002.htm;F511329002.htm;Ringsted Kommune;Bringstrup;Ringstedkredsen
329;1290903;710656;Landsbyhuset Gyrstinge;Gyrstinge;Ringsted Kommune;F511329003.htm;F511329003.htm;Ringsted Kommune;Gyrstinge;Ringstedkredsen
329;1290895;703050;Benløsehallen;Benløse;Ringsted Kommune;F511329004.htm;F511329004.htm;Ringsted Kommune;Benløse;Ringstedkredsen
329;1290905;711816;Forsamlingshuset -Frem-;Haraldsted;Ringsted Kommune;F511329005.htm;F511329005.htm;Ringsted Kommune;Haraldsted;Ringstedkredsen
329;1290897;704618;Dagmarskolen;Ringsted Dagmarskolen;Ringsted Kommune;F511329006.htm;F511329006.htm;Ringsted Kommune;Ringsted Dagmarskolen;Ringstedkredsen
329;1290917;710650;Jystrup Aktivitetshus;Jystrup;Ringsted Kommune;F511329008.htm;F511329008.htm;Ringsted Kommune;Jystrup;Ringstedkredsen
329;1290901;709042;Kværkeby Friskole;Kværkeby;Ringsted Kommune;F511329009.htm;F511329009.htm;Ringsted Kommune;Kværkeby;Ringstedkredsen
329;1290911;706072;Vetterslev-Høm Forsamlingshus;Vetterslev;Ringsted Kommune;F511329010.htm;F511329010.htm;Ringsted Kommune;Vetterslev;Ringstedkredsen
329;1290907;707472;Sneslev Forsamlingshus;Sneslev;Ringsted Kommune;F511329011.htm;F511329011.htm;Ringsted Kommune;Sneslev;Ringstedkredsen
329;1290893;711810;Nordrup Forsamlingshus;Nordrup;Ringsted Kommune;F511329012.htm;F511329012.htm;Ringsted Kommune;Nordrup;Ringstedkredsen
329;1290913;704612;Vigersted Forsamlingshus;Vigersted;Ringsted Kommune;F511329013.htm;F511329013.htm;Ringsted Kommune;Vigersted;Ringstedkredsen
329;1290915;703056;Ørslev Kulturhus;Ørslev;Ringsted Kommune;F511329014.htm;F511329014.htm;Ringsted Kommune;Ørslev;Ringstedkredsen
265;1301023;707284;Skt. Josefs Skole - Hallen;Roskilde Bymidte;Roskilde Kommune;F508265001.htm;F508265001.htm;Roskilde Kommune;Roskilde Bymidte;Roskildekredsen
265;1301083;708806;Klostermarksskolen;Klostermarken;Roskilde Kommune;F508265002.htm;F508265002.htm;Roskilde Kommune;Klostermarken;Roskildekredsen
265;1301071;704350;Sct.Jørgens Skole;Sankt Jørgen;Roskilde Kommune;F508265003.htm;F508265003.htm;Roskilde Kommune;Sankt Jørgen;Roskildekredsen
265;1306654;710476;"Hedegårdenes Skole; INDGANG B";Hedegårdene;Roskilde Kommune;F508265004.htm;F508265004.htm;Roskilde Kommune;Hedegårdene;Roskildekredsen
265;1301073;704378;Østervangsskolen;Østervang;Roskilde Kommune;F508265005.htm;F508265005.htm;Roskilde Kommune;Østervang;Roskildekredsen
265;1301081;702794;Himmelev Hallen;Himmelev;Roskilde Kommune;F508265006.htm;F508265006.htm;Roskilde Kommune;Himmelev;Roskildekredsen
265;1301097;705900;Lynghøjhallen;Svogerslev;Roskilde Kommune;F508265007.htm;F508265007.htm;Roskilde Kommune;Svogerslev;Roskildekredsen
265;1301059;704396;Vindinge Skole;Vindinge;Roskilde Kommune;F508265008.htm;F508265008.htm;Roskilde Kommune;Vindinge;Roskildekredsen
265;1301099;711680;Vor Frue Skole;Vor Frue;Roskilde Kommune;F508265009.htm;F508265009.htm;Roskilde Kommune;Vor Frue;Roskildekredsen
265;1301063;711710;Æblehavens Beboerhus;Æblehaven;Roskilde Kommune;F508265010.htm;F508265010.htm;Roskilde Kommune;Æblehaven;Roskildekredsen
265;1301095;704320;Gundsølillehallen;Gundsølille;Roskilde Kommune;F508265011.htm;F508265011.htm;Roskilde Kommune;Gundsølille;Roskildekredsen
265;1301057;704358;Jyllingehallen;Jyllinge;Roskilde Kommune;F508265013.htm;F508265013.htm;Roskilde Kommune;Jyllinge;Roskildekredsen
265;1301087;711686;Gundsømagle Forsamlingshus;Gundsømagle;Roskilde Kommune;F508265014.htm;F508265014.htm;Roskilde Kommune;Gundsømagle;Roskildekredsen
265;1301029;710404;Baunehøjskolen;Baunehøj;Roskilde Kommune;F508265015.htm;F508265015.htm;Roskilde Kommune;Baunehøj;Roskildekredsen
265;1301085;707314;Gadstrup Skole;Gadstrup;Roskilde Kommune;F508265016.htm;F508265016.htm;Roskilde Kommune;Gadstrup;Roskildekredsen
265;1301061;707326;Viby Kro;Viby;Roskilde Kommune;F508265017.htm;F508265017.htm;Roskilde Kommune;Viby;Roskildekredsen
265;1301025;707332;Snoldelev Sognegård;Snoldelev;Roskilde Kommune;F508265018.htm;F508265018.htm;Roskilde Kommune;Snoldelev;Roskildekredsen
265;1301065;704390;"Dåstrup Skole; HALLEN";Dåstrup;Roskilde Kommune;F508265020.htm;F508265020.htm;Roskilde Kommune;Dåstrup;Roskildekredsen
265;1306662;704402;Trekronerskolen;Trekroner;Roskilde Kommune;F508265021.htm;F508265021.htm;Roskilde Kommune;Trekroner;Roskildekredsen
230;1291903;711588;Birkerød Skole;Birkerød;Rudersdal Kommune;F306230001.htm;F306230001.htm;Rudersdal Kommune;Birkerød;Rudersdalkredsen
230;1292075;704274;Ny Holte Skole;Ny Holte;Rudersdal Kommune;F306230003.htm;F306230003.htm;Rudersdal Kommune;Ny Holte;Rudersdalkredsen
230;1291905;702734;Nærum Skole;Nærum;Rudersdal Kommune;F306230004.htm;F306230004.htm;Rudersdal Kommune;Nærum;Rudersdalkredsen
230;1291751;702728;Sjælsøskolen;Sjælsø;Rudersdal Kommune;F306230005.htm;F306230005.htm;Rudersdal Kommune;Sjælsø;Rudersdalkredsen
175;1291613;707822;Plejehjemmet Ørbygård;Ørbygård;Rødovre Kommune;F204175001.htm;F204175001.htm;Rødovre Kommune;Ørbygård;Rødovrekredsen
175;1291975;705066;Rødovre Skole;Rødovre;Rødovre Kommune;F204175003.htm;F204175003.htm;Rødovre Kommune;Rødovre;Rødovrekredsen
175;1291937;707814;Valhøj Skole;Valhøj;Rødovre Kommune;F204175004.htm;F204175004.htm;Rødovre Kommune;Valhøj;Rødovrekredsen
175;1292063;709566;Rødovrehallen;Rødovrehallen;Rødovre Kommune;F204175005.htm;F204175005.htm;Rødovre Kommune;Rødovrehallen;Rødovrekredsen
175;1292069;724738;Milestedet;Milestedet;Rødovre Kommune;F204175007.htm;F204175007.htm;Rødovre Kommune;Tinderhøj;Rødovrekredsen
741;1298632;709154;Samsø Hallen;Tranebjerg;Samsø Kommune;F809741001.htm;F809741001.htm;Samsø Kommune;Tranebjerg;Skanderborgkredsen
741;1298546;704790;Stay By Stage (tidl.Nordby Kro);Nordby;Samsø Kommune;F809741002.htm;F809741002.htm;Samsø Kommune;Nordby;Skanderborgkredsen
740;1289890;708400;Ans Idræts- og Kulturcenter;Ans;Silkeborg Kommune;F905740001.htm;F905740001.htm;Silkeborg Kommune;Ans;Silkeborg Nordkredsen
740;1289883;700814;Funderhallen;Funder;Silkeborg Kommune;F905740002.htm;F905740002.htm;Silkeborg Kommune;Funder;Silkeborg Nordkredsen
740;1289885;705416;Skovhuset;Fårvang;Silkeborg Kommune;F905740003.htm;F905740003.htm;Silkeborg Kommune;Fårvang;Silkeborg Nordkredsen
740;1289867;709876;Gjern Kultur- og Idrætscenter;Gjern;Silkeborg Kommune;F905740004.htm;F905740004.htm;Silkeborg Kommune;Gjern;Silkeborg Nordkredsen
740;1289855;711288;Grauballe Forum;Grauballe;Silkeborg Kommune;F905740005.htm;F905740005.htm;Silkeborg Kommune;Grauballe;Silkeborg Nordkredsen
740;1351885;711296;Gødvadhallen;Gødvad;Silkeborg Kommune;F905740006.htm;F905740006.htm;Silkeborg Kommune;Gødvad;Silkeborg Nordkredsen
740;1289869;711260;Arena Midt;Kjellerup;Silkeborg Kommune;F905740007.htm;F905740007.htm;Silkeborg Kommune;Kjellerup;Silkeborg Nordkredsen
740;1289848;711222;"Kragelund Skole; Aulaen";Kragelund;Silkeborg Kommune;F905740008.htm;F905740008.htm;Silkeborg Kommune;Kragelund;Silkeborg Nordkredsen
740;1289861;711254;Lemming Forsamlingshus;Lemming;Silkeborg Kommune;F905740009.htm;F905740009.htm;Silkeborg Kommune;Lemming;Silkeborg Nordkredsen
740;1289840;711272;Linå Forsamlingshus;Linå;Silkeborg Kommune;F905740010.htm;F905740010.htm;Silkeborg Kommune;Linå;Silkeborg Nordkredsen
740;1289871;700766;Resenbrohallen;Resenbro;Silkeborg Kommune;F905740011.htm;F905740011.htm;Silkeborg Kommune;Resenbro;Silkeborg Nordkredsen
740;1351990;706706;Sejling Forsamlingshus;Sejling;Silkeborg Kommune;F905740012.htm;F905740012.htm;Silkeborg Kommune;Sejling;Silkeborg Nordkredsen
740;1289850;705410;Multihuset;Sejs;Silkeborg Kommune;F905740013.htm;F905740013.htm;Silkeborg Kommune;Sejs;Silkeborg Nordkredsen
740;1289859;709870;Sjørslev Sognegård;Sjørslev;Silkeborg Kommune;F905740014.htm;F905740014.htm;Silkeborg Kommune;Sjørslev;Silkeborg Nordkredsen
740;1289877;702058;Sorring Forsamlingshus;Sorring;Silkeborg Kommune;F905740015.htm;F905740015.htm;Silkeborg Kommune;Sorring;Silkeborg Nordkredsen
740;1306666;703820;Thorning Forsamlingshus;Thorning;Silkeborg Kommune;F905740016.htm;F905740016.htm;Silkeborg Kommune;Thorning;Silkeborg Nordkredsen
740;1289852;708382;Vinderslev Forsamlingshus;Vinderslev;Silkeborg Kommune;F905740017.htm;F905740017.htm;Silkeborg Kommune;Vinderslev;Silkeborg Nordkredsen
740;1289863;705446;Voel Forsamlingshus;Voel;Silkeborg Kommune;F905740018.htm;F905740018.htm;Silkeborg Kommune;Voel;Silkeborg Nordkredsen
740;1351989;709850;Balleskolens Hal;Balle;Silkeborg Kommune;F906740021.htm;F906740021.htm;Silkeborg Kommune;Balle;Silkeborg Sydkredsen
740;1289846;700802;"Bryrup Skole; Aulaen";Bryrup;Silkeborg Kommune;F906740022.htm;F906740022.htm;Silkeborg Kommune;Bryrup;Silkeborg Sydkredsen
740;1289834;706686;Buskelundhallen;Buskelund;Silkeborg Kommune;F906740023.htm;F906740023.htm;Silkeborg Kommune;Buskelund;Silkeborg Sydkredsen
740;1289836;706692;Gjessø Skole;Gjessø;Silkeborg Kommune;F906740024.htm;F906740024.htm;Silkeborg Kommune;Gjessø;Silkeborg Sydkredsen
740;1289892;702052;Hjøllundhallen;Hjøllund;Silkeborg Kommune;F906740025.htm;F906740025.htm;Silkeborg Kommune;Hjøllund;Silkeborg Sydkredsen
740;1289830;709856;Langsøhallen;Langsøskolen;Silkeborg Kommune;F906740026.htm;F906740026.htm;Silkeborg Kommune;Langsøskolen;Silkeborg Sydkredsen
740;1289832;702040;"Lysbro Uddannelsescenter; Gymnastiksal";Lysbro;Silkeborg Kommune;F906740027.htm;F906740027.htm;Silkeborg Kommune;Lysbro;Silkeborg Sydkredsen
740;1289844;702046;Alderslysthallen;Alderslyst;Silkeborg Kommune;F906740028.htm;F906740028.htm;Silkeborg Kommune;Nordre;Silkeborg Sydkredsen
740;1351886;706680;"JYSK arena; Hal A";Jysk Arena;Silkeborg Kommune;F906740029.htm;F906740029.htm;Silkeborg Kommune;Jysk Arena;Silkeborg Sydkredsen
740;1289842;700790;"Toftebjerg; Them Bibliotek og Medborgerhus";Them;Silkeborg Kommune;F906740030.htm;F906740030.htm;Silkeborg Kommune;Them;Silkeborg Sydkredsen
740;1289879;711242;Vestergadehallen;Vestergadehallen;Silkeborg Kommune;F906740031.htm;F906740031.htm;Silkeborg Kommune;Vestergadehallen;Silkeborg Sydkredsen
740;1289881;700796;"Virklund Fritidscenter; Hal 2";Virklund;Silkeborg Kommune;F906740032.htm;F906740032.htm;Silkeborg Kommune;Virklund;Silkeborg Sydkredsen
746;1276977;700784;Ejer Bavnehøj Skolen;Ejer Bavnehøj;Skanderborg Kommune;F809746001.htm;F809746001.htm;Skanderborg Kommune;Ejer Bavnehøj;Skanderborgkredsen
746;1275822;702022;Galten Hallen;Galten;Skanderborg Kommune;F809746002.htm;F809746002.htm;Skanderborg Kommune;Galten;Skanderborgkredsen
746;1275823;702034;Gl. Rye Skole;Gl. Rye;Skanderborg Kommune;F809746003.htm;F809746003.htm;Skanderborg Kommune;Gl. Rye;Skanderborgkredsen
746;1276041;709844;Hørning Hallen;Hørning;Skanderborg Kommune;F809746004.htm;F809746004.htm;Skanderborg Kommune;Hørning;Skanderborgkredsen
746;1277024;702028;Låsby Hallen;Låsby;Skanderborg Kommune;F809746005.htm;F809746005.htm;Skanderborg Kommune;Låsby;Skanderborgkredsen
746;1275543;700778;Morten Børup Hallen;Morten Børup;Skanderborg Kommune;F809746006.htm;F809746006.htm;Skanderborg Kommune;Morten Børup;Skanderborgkredsen
746;1278154;711236;Niels Ebbesen Skolen;Niels Ebbesen;Skanderborg Kommune;F809746007.htm;F809746007.htm;Skanderborg Kommune;Niels Ebbesen;Skanderborgkredsen
746;1277607;703790;Ry Hallen;Ry;Skanderborg Kommune;F809746008.htm;F809746008.htm;Skanderborg Kommune;Ry;Skanderborgkredsen
746;1278045;708370;Skovby Hallen;Skovby;Skanderborg Kommune;F809746009.htm;F809746009.htm;Skanderborg Kommune;Skovby;Skanderborgkredsen
746;1278259;703796;Stilling Hallen;Stilling;Skanderborg Kommune;F809746010.htm;F809746010.htm;Skanderborg Kommune;Stilling;Skanderborgkredsen
746;1277659;706674;"Stjær Skole; Aulaen";Stjær;Skanderborg Kommune;F809746011.htm;F809746011.htm;Skanderborg Kommune;Stjær;Skanderborgkredsen
746;1277418;709838;"Virring Skole; Hallen";Virring;Skanderborg Kommune;F809746012.htm;F809746012.htm;Skanderborg Kommune;Virring;Skanderborgkredsen
779;1295444;710226;Aakjærhallen - Aakjær Torv;Aakjær;Skive Kommune;F902779001.htm;F902779001.htm;Skive Kommune;Aakjær;Skivekredsen
779;1295400;704098;Skivehus Skole;Skivehus;Skive Kommune;F902779002.htm;F902779002.htm;Skive Kommune;Skivehus;Skivekredsen
779;1295386;702436;Brårup Hallen;Brårup;Skive Kommune;F902779003.htm;F902779003.htm;Skive Kommune;Brårup;Skivekredsen
779;1295392;704104;Højslev Skole;Højslev;Skive Kommune;F902779004.htm;F902779004.htm;Skive Kommune;Højslev;Skivekredsen
779;1295440;704112;Ørslevkloster Børneunivers;Ørslevkloster;Skive Kommune;F902779005.htm;F902779005.htm;Skive Kommune;Ørslevkloster;Skivekredsen
779;1295450;711502;Rønbjerg Hallen;Rønbjerg;Skive Kommune;F902779006.htm;F902779006.htm;Skive Kommune;Rønbjerg;Skivekredsen
779;1295388;704118;Hem Hallen;Hem;Skive Kommune;F902779007.htm;F902779007.htm;Skive Kommune;Hem;Skivekredsen
779;1295448;707030;Lihme Medborgerhus;Lihme;Skive Kommune;F902779008.htm;F902779008.htm;Skive Kommune;Lihme;Skivekredsen
779;1295404;701086;Oddense Hus Sport & Kultur;Oddense - Otting;Skive Kommune;F902779009.htm;F902779009.htm;Skive Kommune;Oddense - Otting;Skivekredsen
779;1295398;710220;Rødding Forsamlingshus;Rødding;Skive Kommune;F902779010.htm;F902779010.htm;Skive Kommune;Rødding;Skivekredsen
779;1295426;705676;Glyngøre Hallen;Glyngøre;Skive Kommune;F902779011.htm;F902779011.htm;Skive Kommune;Glyngøre;Skivekredsen
779;1295438;710214;Durup Hallen;Durup;Skive Kommune;F902779012.htm;F902779012.htm;Skive Kommune;Durup;Skivekredsen
779;1295394;711490;SALLING HALLERNE;Roslev;Skive Kommune;F902779013.htm;F902779013.htm;Skive Kommune;Roslev;Skivekredsen
779;1295436;702422;Spøttrup Aktivitetscenter;Balling;Skive Kommune;F902779015.htm;F902779015.htm;Skive Kommune;Balling;Skivekredsen
779;1295424;707038;Ramsing Forsamlingshus;Håsum-Ramsing;Skive Kommune;F902779017.htm;F902779017.htm;Skive Kommune;Håsum-Ramsing;Skivekredsen
779;1295402;702430;Lem Samlingshus;Lem-Vejby;Skive Kommune;F902779019.htm;F902779019.htm;Skive Kommune;Lem-Vejby;Skivekredsen
779;1295422;701060;Fur Medborger- og Forsamlingshus;Fur;Skive Kommune;F902779020.htm;F902779020.htm;Skive Kommune;Fur;Skivekredsen
330;1299666;711606;Dalmosehallen;Dalmose;Slagelse Kommune;F512330001.htm;F512330001.htm;Slagelse Kommune;Dalmose;Slagelsekredsen
