,objectid,afstem_navn1,afstem_navn2,kommunekod,kommunenavn,opst_kreds,postnr,time_stamp,votes,left_votes,right_votes,independent_votes,blank_votes,invalid_votes,left_share,right_share,independent_share,institutionsnummer,skole_navn,institutionstype2,institutionstype3,karakter,karakter_soc_ref,salgspris,disindk,kriminelitet,lavindk,skilsmisser,andel_indv
249,1298243,Hjallerup Kulturhus,Hjallerup,810,Brønderslev Kommune,Brønderslevkredsen,9310,11:26 06-06-2019,2913.0,1408.0,1505.0,0.0,27,9,0.4833504977686233,0.5166495022313765,0.0,817005,Vester Hassing Skole,Grundskoler,Folkeskoler,7.4,7.2,11078.5,211674,3.9,18.9,13.2,4.5338994695907875
250,1298245,Tagrenden,Klokkerholm,810,Brønderslev Kommune,Brønderslevkredsen,9381,11:06 06-06-2019,1253.0,560.0,693.0,0.0,13,2,0.44692737430167595,0.553072625698324,0.0,851029,Sulsted Skole,Grundskoler,Folkeskoler,6.9,7.0,8432.0,211674,3.9,18.9,13.2,4.5338994695907875
251,1298239,Østsidehallen,Ø. Brønderslev,810,Brønderslev Kommune,Brønderslevkredsen,9381,10:59 06-06-2019,990.0,461.0,529.0,0.0,6,0,0.46565656565656566,0.5343434343434343,0.0,851029,Sulsted Skole,Grundskoler,Folkeskoler,6.9,7.0,8432.0,211674,3.9,18.9,13.2,4.5338994695907875
252,1298241,Hallund Kro,Hallund,810,Brønderslev Kommune,Brønderslevkredsen,9381,10:24 06-06-2019,420.0,182.0,238.0,0.0,1,0,0.43333333333333335,0.5666666666666667,0.0,851029,Sulsted Skole,Grundskoler,Folkeskoler,6.9,7.0,8432.0,211674,3.9,18.9,13.2,4.5338994695907875
253,1292239,Løkken Sognegaard,Løkken,860,Hjørring Kommune,Hjørringkredsen,9700,10:36 06-06-2019,1891.0,825.0,1066.0,0.0,16,7,0.43627710206240083,0.5637228979375991,0.0,805016,Tolstrup-Stenum Friskole,Grundskoler,Friskoler og private grundskoler,6.7,6.9,8019.5,217772,4.2,20.5,11.4,5.103595486500492
254,1292143,Tolne Efterskole (i hallen),Tolne,860,Hjørring Kommune,Hjørringkredsen,9870,09:56 06-06-2019,778.0,317.0,461.0,0.0,4,0,0.4074550128534704,0.5925449871465296,0.0,280221,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,5.2,5.4,5190.75,217772,4.2,20.5,11.4,5.103595486500492
255,1291725,Bindslev Sognehus,Bindslev,860,Hjørring Kommune,Hjørringkredsen,9870,09:35 06-06-2019,1055.0,417.0,638.0,0.0,9,1,0.395260663507109,0.604739336492891,0.0,280221,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,5.2,5.4,5190.75,217772,4.2,20.5,11.4,5.103595486500492
256,1292247,Klitgården,Tversted,860,Hjørring Kommune,Hjørringkredsen,9870,10:09 06-06-2019,1034.0,426.0,608.0,0.0,2,4,0.4119922630560928,0.5880077369439072,0.0,280221,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,5.2,5.4,5190.75,217772,4.2,20.5,11.4,5.103595486500492
257,1292133,Lendum Hallen,Lendum,860,Hjørring Kommune,Hjørringkredsen,9870,09:22 06-06-2019,908.0,368.0,540.0,0.0,5,2,0.4052863436123348,0.5947136563876652,0.0,280211,Sindal Privatskole,Grundskoler,Friskoler og private grundskoler,6.9,6.9,5190.75,217772,4.2,20.5,11.4,5.103595486500492
258,1291961,Sindal Hallen,Sindal,860,Hjørring Kommune,Hjørringkredsen,9870,10:23 06-06-2019,2215.0,1018.0,1197.0,0.0,22,5,0.45959367945823926,0.5404063205417607,0.0,280211,Sindal Privatskole,Grundskoler,Friskoler og private grundskoler,6.9,6.9,5190.75,217772,4.2,20.5,11.4,5.103595486500492
259,1292141,Bagterphallen,Hjørring - Syd,860,Hjørring Kommune,Hjørringkredsen,9800,10:19 06-06-2019,4284.0,2156.0,2128.0,0.0,31,12,0.5032679738562091,0.49673202614379086,0.0,821011,Hjørring Private Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.3,9433.75,217772,4.2,20.5,11.4,5.103595486500492
260,1292147,Tornby - Hallen,Tornby,860,Hjørring Kommune,Hjørringkredsen,9800,10:08 06-06-2019,1183.0,513.0,670.0,0.0,6,7,0.43364327979712597,0.5663567202028741,0.0,821011,Hjørring Private Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.3,9433.75,217772,4.2,20.5,11.4,5.103595486500492
261,1292241,Vendelbohus,Hjørring - Centrum,860,Hjørring Kommune,Hjørringkredsen,9800,10:40 06-06-2019,3956.0,2269.0,1687.0,0.0,39,15,0.5735591506572295,0.42644084934277043,0.0,821011,Hjørring Private Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.3,9433.75,217772,4.2,20.5,11.4,5.103595486500492
262,1291629,Højene Hallen,Hjørring - Nord,860,Hjørring Kommune,Hjørringkredsen,9800,10:46 06-06-2019,4276.0,2147.0,2129.0,0.0,38,7,0.5021047708138447,0.4978952291861553,0.0,821011,Hjørring Private Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.3,9433.75,217772,4.2,20.5,11.4,5.103595486500492
263,1291879,Lundergårdhallen,Hjørring - Vest,860,Hjørring Kommune,Hjørringkredsen,9800,10:55 06-06-2019,4037.0,2097.0,1940.0,0.0,17,18,0.5194451325241516,0.4805548674758484,0.0,821011,Hjørring Private Realskole,Grundskoler,Friskoler og private grundskoler,8.0,7.3,9433.75,217772,4.2,20.5,11.4,5.103595486500492
264,1292149,Idrætscenter Vendsyssel,Vrå,860,Hjørring Kommune,Hjørringkredsen,9760,10:48 06-06-2019,2575.0,1252.0,1323.0,0.0,19,7,0.4862135922330097,0.5137864077669902,0.0,280653,Poulstrup Friskole og Børnehus,Grundskoler,Friskoler og private grundskoler,5.6,6.0,5346.75,217772,4.2,20.5,11.4,5.103595486500492
265,1291885,Vrejlev-Hæstrup Hallen,Vrejlev-Hæstrup,860,Hjørring Kommune,Hjørringkredsen,9760,10:28 06-06-2019,1094.0,406.0,688.0,0.0,7,2,0.3711151736745887,0.6288848263254113,0.0,280653,Poulstrup Friskole og Børnehus,Grundskoler,Friskoler og private grundskoler,5.6,6.0,5346.75,217772,4.2,20.5,11.4,5.103595486500492
266,1291807,Friskolen for Hundelev og Omegn,Hundelev,860,Hjørring Kommune,Hjørringkredsen,9800,09:31 06-06-2019,719.0,299.0,420.0,0.0,6,4,0.41585535465924894,0.5841446453407511,0.0,280207,Friskolen Skallerup,Grundskoler,Friskoler og private grundskoler,7.8,7.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
267,1291729,Skalleruphallen,Skallerup,860,Hjørring Kommune,Hjørringkredsen,9800,09:51 06-06-2019,1108.0,492.0,616.0,0.0,8,3,0.4440433212996391,0.5559566787003611,0.0,280207,Friskolen Skallerup,Grundskoler,Friskoler og private grundskoler,7.8,7.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
268,1291811,Hirtshals Idrætscenter,Hirtshals,860,Hjørring Kommune,Hjørringkredsen,9800,10:15 06-06-2019,3287.0,1499.9999999999998,1787.0,0.0,20,8,0.45634317006388797,0.543656829936112,0.0,280662,Astrup-Sønderskov Friskole,Grundskoler,Friskoler og private grundskoler,5.6,5.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
269,1291883,Lørslev Friskole,Ugilt,860,Hjørring Kommune,Hjørringkredsen,9800,09:50 06-06-2019,698.0,277.0,421.0,0.0,3,0,0.3968481375358166,0.6031518624641834,0.0,280662,Astrup-Sønderskov Friskole,Grundskoler,Friskoler og private grundskoler,5.6,5.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
270,1292045,Asdal Sognegaard,Horne,860,Hjørring Kommune,Hjørringkredsen,9800,09:43 06-06-2019,1165.0,445.0,720.0,0.0,12,5,0.38197424892703863,0.6180257510729614,0.0,280662,Astrup-Sønderskov Friskole,Grundskoler,Friskoler og private grundskoler,5.6,5.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
271,1291727,Bjergby-Mygdal Hallen,Bjergby-Mygdal,860,Hjørring Kommune,Hjørringkredsen,9800,10:00 06-06-2019,1124.0,453.0,671.0,0.0,9,5,0.4030249110320285,0.5969750889679716,0.0,280662,Astrup-Sønderskov Friskole,Grundskoler,Friskoler og private grundskoler,5.6,5.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
272,1291959,Astrup Forsamlingshus,Astrup,860,Hjørring Kommune,Hjørringkredsen,9800,10:01 06-06-2019,770.0,323.0,447.0,0.0,6,2,0.41948051948051945,0.5805194805194805,0.0,280662,Astrup-Sønderskov Friskole,Grundskoler,Friskoler og private grundskoler,5.6,5.8,9433.75,217772,4.2,20.5,11.4,5.103595486500492
273,1291731,Tårshallen,Taars,860,Hjørring Kommune,Hjørringkredsen,9830,10:27 06-06-2019,2031.0,793.0,1238.0,0.0,17,10,0.3904480551452486,0.6095519448547513,0.0,821006,Tårs Skole,Grundskoler,Folkeskoler,6.3,6.7,4568.0,217772,4.2,20.5,11.4,5.103595486500492
274,1277931,Stensnæsskolen,Voerså,813,Frederikshavn Kommune,Frederikshavnkredsen,9330,10:14 06-06-2019,500.0,209.0,291.0,0.0,0,0,0.418,0.582,0.0,280659,Agersted Friskole,Grundskoler,Friskoler og private grundskoler,6.0,6.2,7220.5,214560,4.2,19.2,12.9,4.298997554399993
275,1275720,Præstbro Gæstgivergård,Præstbro,813,Frederikshavn Kommune,Frederikshavnkredsen,9330,10:34 06-06-2019,301.0,143.0,158.0,0.0,1,0,0.4750830564784053,0.5249169435215947,0.0,280659,Agersted Friskole,Grundskoler,Friskoler og private grundskoler,6.0,6.2,7220.5,214560,4.2,19.2,12.9,4.298997554399993
276,1277932,Skæve Idrætsforenings Klubhus,Brønden,813,Frederikshavn Kommune,Frederikshavnkredsen,9330,10:04 06-06-2019,288.0,127.0,161.0,0.0,4,6,0.4409722222222222,0.5590277777777778,0.0,280659,Agersted Friskole,Grundskoler,Friskoler og private grundskoler,6.0,6.2,7220.5,214560,4.2,19.2,12.9,4.298997554399993
277,1277156,Ålbæk Kulturhus,Ålbæk,813,Frederikshavn Kommune,Frederikshavnkredsen,9870,10:04 06-06-2019,1215.0,533.0,682.0,0.0,14,4,0.43868312757201644,0.5613168724279836,0.0,280221,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,5.2,5.4,5190.75,214560,4.2,19.2,12.9,4.298997554399993
278,1303526,Jerup Forsamlingshus,Jerup,813,Frederikshavn Kommune,Frederikshavnkredsen,9870,10:21 06-06-2019,615.0,290.0,325.0,0.0,4,3,0.4715447154471545,0.5284552845528455,0.0,280221,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,5.2,5.4,5190.75,214560,4.2,19.2,12.9,4.298997554399993
279,1276654,Hørby Skole,Hørby,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,10:43 06-06-2019,505.0,242.0,263.0,0.0,4,5,0.4792079207920792,0.5207920792079208,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
280,1275715,Syvsten Kro & Motel,Volstrup,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,10:25 06-06-2019,415.0,185.0,230.0,0.0,1,1,0.4457831325301205,0.5542168674698795,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
281,1275949,Chang-Thai Selskabslokale,Lyngså,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,10:24 06-06-2019,424.0,185.0,239.0,0.0,1,2,0.4363207547169811,0.5636792452830188,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
282,1277153,Understed Idræts- & Forsamlingshus,Understed,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,09:19 06-06-2019,376.0,158.0,218.0,0.0,3,0,0.42021276595744683,0.5797872340425532,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
283,1278141,Dybvadhallens Cafeteria,Dybvad,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,10:46 06-06-2019,638.0,285.0,353.0,0.0,7,5,0.44670846394984326,0.5532915360501567,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
284,1276919,Vendelbokroen,Thorshøj,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,10:38 06-06-2019,469.0,199.0,270.0,0.0,6,1,0.42430703624733473,0.5756929637526652,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
285,1276198,Sæby Kulturhus,Sæby,813,Frederikshavn Kommune,Frederikshavnkredsen,9300,11:32 06-06-2019,6024.0,2960.0000000000005,3064.0,0.0,35,63,0.49136786188579024,0.5086321381142098,0.0,847012,Privatskolen i Sæby,Grundskoler,Friskoler og private grundskoler,8.3,8.0,8409.75,214560,4.2,19.2,12.9,4.298997554399993
286,1303520,Abildgårdhallen,Frederikshavn Nord,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,09:46 06-06-2019,3968.0,2225.0,1743.0,0.0,20,13,0.5607358870967742,0.4392641129032258,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
287,1303522,Aktivitetscentret,Frederikshavn Syd,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,10:59 06-06-2019,4546.0,2358.0,2188.0,0.0,34,13,0.5186977562692477,0.4813022437307523,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
288,1303524,Strandby Borger- og Kulturhus,Strandby,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,10:22 06-06-2019,1577.0,621.0,956.0,0.0,6,10,0.3937856689917565,0.6062143310082435,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
289,1303531,Arena Nord,Frederikshavn Midt,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,10:48 06-06-2019,5773.0,3202.0,2571.0,0.0,53,55,0.5546509613719037,0.4453490386280963,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
290,1276937,Bannerslundhallen,Elling,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,11:21 06-06-2019,1080.0,514.0,566.0,0.0,5,2,0.4759259259259259,0.524074074074074,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
291,1276891,Ravnshøj Skole,Ravnshøj,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,10:34 06-06-2019,1178.0,540.0,638.0,0.0,5,4,0.45840407470288624,0.5415959252971138,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
292,1275571,Gærum Skole,Gærum,813,Frederikshavn Kommune,Frederikshavnkredsen,9900,11:00 06-06-2019,1324.0,544.0,780.0,0.0,6,0,0.4108761329305136,0.5891238670694864,0.0,813010,Privatskolen i Frederikshavn,Grundskoler,Friskoler og private grundskoler,7.8,7.7,7640.0,214560,4.2,19.2,12.9,4.298997554399993
293,1275645,Hotel Skagen Strand,Hulsig,813,Frederikshavn Kommune,Frederikshavnkredsen,9990,08:58 06-06-2019,100.0,42.0,58.0,0.0,3,1,0.42,0.58,0.0,841005,"Brovandeskolen, Den Lille Skole i Skagen",Grundskoler,Friskoler og private grundskoler,7.3,7.2,16241.75,214560,4.2,19.2,12.9,4.298997554399993
294,1277936,Skagen Kultur- og Fritidscenter,Skagen,813,Frederikshavn Kommune,Frederikshavnkredsen,9990,10:16 06-06-2019,4834.0,2396.0,2438.0,0.0,35,22,0.4956557716177079,0.5043442283822921,0.0,841005,"Brovandeskolen, Den Lille Skole i Skagen",Grundskoler,Friskoler og private grundskoler,7.3,7.2,16241.75,214560,4.2,19.2,12.9,4.298997554399993
295,1276468,Idræts- & Kulturcenter,Østervrå,813,Frederikshavn Kommune,Frederikshavnkredsen,9830,10:24 06-06-2019,1127.0,423.0,704.0,0.0,7,0,0.37533274179236914,0.6246672582076309,0.0,821006,Tårs Skole,Grundskoler,Folkeskoler,6.3,6.7,4568.0,214560,4.2,19.2,12.9,4.298997554399993
296,1276812,Vesthimmerlands Naturfriskole,Strandby,820,Vesthimmerlands Kommune,Himmerlandkredsen,9640,23:25 05-06-2019,499.0,202.0,297.0,0.0,5,3,0.40480961923847697,0.5951903807615231,0.0,809001,Farsø Skole,Grundskoler,Folkeskoler,7.7,6.8,6239.25,208305,4.4,20.8,13.6,4.535320505891256
297,1275747,Hvalpsund Færgekro,Hvalpsund,820,Vesthimmerlands Kommune,Himmerlandkredsen,9640,00:05 06-06-2019,1034.0,448.0,586.0,0.0,13,2,0.4332688588007737,0.5667311411992263,0.0,809001,Farsø Skole,Grundskoler,Folkeskoler,7.7,6.8,6239.25,208305,4.4,20.8,13.6,4.535320505891256
298,1275990,Dronning Ingrid Hallerne,Farsø,820,Vesthimmerlands Kommune,Himmerlandkredsen,9640,00:19 06-06-2019,2802.0,1059.0,1743.0,0.0,18,6,0.37794432548179874,0.6220556745182013,0.0,809001,Farsø Skole,Grundskoler,Folkeskoler,7.7,6.8,6239.25,208305,4.4,20.8,13.6,4.535320505891256
299,1275783,Overlade Friskole,Overlade,820,,Himmerlandkredsen,9681,23:43 05-06-2019,606.0,218.0,388.0,0.0,1,0,0.35973597359735976,0.6402640264026402,0.0,827005,Ranum Skole,Grundskoler,Folkeskoler,5.1,5.8,6656.25,208305,4.4,20.8,13.6,4.535320505891256
300,1276045,Ranum Multikulturhus,Ranum,820,,Himmerlandkredsen,9681,00:16 06-06-2019,1035.0,546.0,489.0,0.0,12,5,0.527536231884058,0.47246376811594204,0.0,827005,Ranum Skole,Grundskoler,Folkeskoler,5.1,5.8,6656.25,208305,4.4,20.8,13.6,4.535320505891256
301,1277423,Skivum Forsamlingshus,Skivum-Giver,820,,Himmerlandkredsen,9240,00:57 06-06-2019,533.0,227.0,306.0,0.0,6,4,0.425891181988743,0.574108818011257,0.0,831006,Skørbæk-Ejdrup Friskole,Grundskoler,Friskoler og private grundskoler,7.0,7.2,10225.75,208305,4.4,20.8,13.6,4.535320505891256
302,1277690,Hornum Hallen,Hornum-Ulstrup,820,,Himmerlandkredsen,9600,23:48 05-06-2019,1023.0,388.0,635.0,0.0,11,2,0.3792766373411535,0.6207233626588466,0.0,861006,Hornum Skole,Grundskoler,Folkeskoler,6.0,5.9,8985.0,208305,4.4,20.8,13.6,4.535320505891256
303,1277426,Vester Hornum Hallen,Vester Hornum,820,Vesthimmerlands Kommune,Himmerlandkredsen,9640,23:34 05-06-2019,658.0,261.0,397.0,0.0,7,0,0.3966565349544073,0.6033434650455927,0.0,809005,Vester Hornum Skole,Grundskoler,Folkeskoler,6.9,7.1,6239.25,208305,4.4,20.8,13.6,4.535320505891256
304,1275992,Toppedalskolen,Salling,820,Vesthimmerlands Kommune,Himmerlandkredsen,9670,23:41 05-06-2019,791.0,306.0,485.0,0.0,5,1,0.3868520859671302,0.6131479140328698,0.0,280161,Toppedalskolen,Grundskoler,Folkeskoler,5.6,5.8,5481.75,208305,4.4,20.8,13.6,4.535320505891256
305,1275782,Messecenter Vesthimmerland,Aars,820,,Himmerlandkredsen,9600,13:45 06-06-2019,5792.0,2415.0,3377.0,0.0,35,2,0.4169544198895027,0.5830455801104971,0.0,861010,Aars Skole,Grundskoler,Folkeskoler,6.6,6.7,8985.0,208305,4.4,20.8,13.6,4.535320505891256
306,1277763,Vestrup Skole,Gislum-Vognsild,820,,Himmerlandkredsen,9600,23:50 05-06-2019,691.0,272.0,419.0,0.0,3,1,0.39363241678726485,0.6063675832127352,0.0,861010,Aars Skole,Grundskoler,Folkeskoler,6.6,6.7,8985.0,208305,4.4,20.8,13.6,4.535320505891256
307,1276442,Gedsted Hallen,Gedsted,820,Vesthimmerlands Kommune,Himmerlandkredsen,9620,00:58 06-06-2019,1104.0,467.0,637.0,0.0,10,3,0.4230072463768116,0.5769927536231884,0.0,793008,Ålestrup Realskole,Grundskoler,Friskoler og private grundskoler,7.7,6.7,4875.25,208305,4.4,20.8,13.6,4.535320505891256
308,1287145,Aalestrup Idrætscenter,Aalestrup,820,Vesthimmerlands Kommune,Himmerlandkredsen,9620,01:00 06-06-2019,2320.0,916.0,1404.0,0.0,17,5,0.39482758620689656,0.6051724137931035,0.0,793008,Ålestrup Realskole,Grundskoler,Friskoler og private grundskoler,7.7,6.7,4875.25,208305,4.4,20.8,13.6,4.535320505891256
