,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser
410,519008,5.5,5.8,580,54.931686971508796,9.44776852605859,6200,91.0,Søgård Friskole,Grundskoler,Friskoler og private grundskoler,"(54.931686971508796, 9.44776852605859)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
411,519300,6.7,7.1,580,55.04454172394011,9.41894126484863,6200,150.0,Sundeved Efterskole,Efterskoler,Efterskoler,"(55.04454172394011, 9.41894126484863)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
412,545002,7.1,7.3,580,55.08796323786351,9.46122256433387,6200,514.0,Løjt Kirkeby Skole,Grundskoler,Folkeskoler,"(55.087963237863505, 9.46122256433387)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
413,545005,6.6,6.7,580,54.9943465370743,9.43089863749092,6200,357.0,Stubbæk Skole,Grundskoler,Folkeskoler,"(54.9943465370743, 9.43089863749092)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
414,545006,7.6,7.4,580,55.045923793678206,9.41069822011355,6200,181.0,Deutsche Privatschule Apenrade,Grundskoler,Friskoler og private grundskoler,"(55.045923793678206, 9.41069822011355)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
415,545009,6.7,6.3,580,55.0620711818651,9.409429498870901,6200,447.0,Høje Kolstrup Skole,Grundskoler,Folkeskoler,"(55.0620711818651, 9.409429498870901)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
416,545011,7.9,7.7,580,55.052811783787796,9.416654232736,6200,204.0,Aabenraa Friskole,Grundskoler,Friskoler og private grundskoler,"(55.052811783787796, 9.416654232736)",Aabenraa,Aabenraa Kommune,2015,7883.0,198437.0,1.05,4.8,19.7,13.8
417,280320,7.2,6.9,580,55.0723682349666,9.332392461402438,6230,787.0,Hærvejsskolen,Grundskoler,Folkeskoler,"(55.0723682349666, 9.332392461402438)",Rødekro,Aabenraa Kommune,2015,6601.0,198437.0,1.05,4.8,19.7,13.8
418,529003,6.6,6.6,580,55.0264138936796,9.308991297981963,6230,295.0,Hjordkær Skole,Grundskoler,Folkeskoler,"(55.0264138936796, 9.308991297981962)",Rødekro,Aabenraa Kommune,2015,6601.0,198437.0,1.05,4.8,19.7,13.8
419,280321,7.0,6.7,580,54.843507702268894,9.37028246613441,6330,654.0,Lyreskovskolen,Grundskoler,Folkeskoler,"(54.843507702268894, 9.37028246613441)",Padborg,Aabenraa Kommune,2015,6324.0,198437.0,1.05,4.8,19.7,13.8
420,503301,6.0,6.4,580,54.842040381908205,9.329011581327359,6330,96.0,Frøslevlejrens Efterskole,Efterskoler,Efterskoler,"(54.842040381908205, 9.329011581327359)",Padborg,Aabenraa Kommune,2015,6324.0,198437.0,1.05,4.8,19.7,13.8
421,280332,8.0,7.2,630,55.703453220086786,9.30934073038325,7182,341.0,Firehøjeskolen,Grundskoler,Folkeskoler,"(55.70345322008679, 9.30934073038325)",Bredsten,Vejle Kommune,2015,7250.0,223679.0,0.6416666666666665,3.7,15.1,14.0
422,280335,6.9,7.1,630,55.7038342499525,9.37740191123808,7182,449.0,Bredsten - Gadbjerg Skole,Grundskoler,Folkeskoler,"(55.7038342499525, 9.37740191123808)",Bredsten,Vejle Kommune,2015,7250.0,223679.0,0.6416666666666665,3.7,15.1,14.0
423,605009,7.1,7.4,630,55.7110297955688,9.37355986387069,7182,187.0,"Balle Friskole, Balle Musik- & Idrætsefterskole",Grundskoler,Friskoler og private grundskoler,"(55.7110297955688, 9.37355986387069)",Bredsten,Vejle Kommune,2015,7250.0,223679.0,0.6416666666666665,3.7,15.1,14.0
424,605300,7.4,7.6,630,55.7110297955688,9.37355986387069,7182,167.0,"Balle Friskole, Balle Musik- & Idrætsefterskole",Efterskoler,Efterskoler,"(55.7110297955688, 9.37355986387069)",Bredsten,Vejle Kommune,2015,7250.0,223679.0,0.6416666666666665,3.7,15.1,14.0
425,280333,6.6,6.8,630,55.652385156034,9.66482996082203,7080,605.0,Fælleshåbsskolen,Grundskoler,Folkeskoler,"(55.652385156034, 9.66482996082203)",Børkop,Vejle Kommune,2015,9911.0,223679.0,0.6416666666666665,3.7,15.1,14.0
426,603005,7.4,7.4,630,55.6414894611679,9.6436778519479,7080,740.0,Englystskolen,Grundskoler,Folkeskoler,"(55.6414894611679, 9.6436778519479)",Børkop,Vejle Kommune,2015,9911.0,223679.0,0.6416666666666665,3.7,15.1,14.0
427,603301,7.2,7.6,630,55.674103931914395,9.681120454686301,7080,109.0,Brejning Efterskole,Efterskoler,Efterskoler,"(55.674103931914395, 9.681120454686301)",Børkop,Vejle Kommune,2015,9911.0,223679.0,0.6416666666666665,3.7,15.1,14.0
428,280342,6.6,6.6,329,55.429105314950505,11.782244172467001,4100,702.0,Campusskolen,Grundskoler,Folkeskoler,"(55.429105314950505, 11.782244172467001)",Ringsted,Ringsted Kommune,2015,11978.0,214485.0,0.7166666666666667,3.6,16.1,15.1
429,329017,7.9,8.0,329,55.4463485168664,11.794785659521501,4100,263.0,Sct Joseph Skole,Grundskoler,Friskoler og private grundskoler,"(55.4463485168664, 11.794785659521501)",Ringsted,Ringsted Kommune,2015,11978.0,214485.0,0.7166666666666667,3.6,16.1,15.1
430,329022,8.1,7.8,329,55.443972682543794,11.7278283153094,4100,238.0,Ringsted Ny Friskole,Grundskoler,Friskoler og private grundskoler,"(55.443972682543794, 11.7278283153094)",Ringsted,Ringsted Kommune,2015,11978.0,214485.0,0.7166666666666667,3.6,16.1,15.1
431,280351,6.4,6.9,390,55.117232114161,12.049251232796,4720,561.0,Præstø skole,Grundskoler,Folkeskoler,"(55.117232114161, 12.049251232796)",Præstø,Vordingborg Kommune,2015,7297.0,200998.0,0.9083333333333335,4.4,19.2,15.2
432,280382,4.3,4.8,550,55.062454435283,9.101159996745881,6240,56.0,Bedsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.062454435283, 9.101159996745881)",Løgumkloster,Tønder Kommune,2015,4158.0,189550.0,0.6999999999999998,3.6,20.1,12.7
433,521300,7.1,7.2,550,55.0557361726056,8.94697856462161,6240,63.0,Løgumkloster Efterskole,Efterskoler,Efterskoler,"(55.0557361726056, 8.94697856462161)",Løgumkloster,Tønder Kommune,2015,4158.0,189550.0,0.6999999999999998,3.6,20.1,12.7
434,521302,7.6,7.6,550,55.066047602028206,8.936755643901071,6240,183.0,Sportsefterskolen SINE,Efterskoler,Efterskoler,"(55.066047602028206, 8.936755643901071)",Løgumkloster,Tønder Kommune,2015,4158.0,189550.0,0.6999999999999998,3.6,20.1,12.7
435,280383,5.1,5.5,846,56.5867770771999,9.76214338230001,9500,126.0,Mariagerfjord Idrætsskole,Grundskoler,Friskoler og private grundskoler,"(56.5867770771999, 9.76214338230001)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
436,801007,7.8,7.2,846,56.72559377014,9.81895070404382,9500,273.0,Solhverv Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.72559377014, 9.81895070404382)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
437,823004,7.8,7.5,846,56.655380985740614,9.77142254196426,9500,826.0,Rosendalskolen,Grundskoler,Folkeskoler,"(56.65538098574061, 9.77142254196426)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
438,823006,7.1,6.9,846,56.63573424585711,9.794034737722473,9500,385.0,Hobro Søndre Skole og MF10,Grundskoler,Folkeskoler,"(56.63573424585711, 9.794034737722471)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
439,823009,6.7,6.5,846,56.6421221405231,9.785853436978073,9500,95.0,Hobro Friskole,Grundskoler,Friskoler og private grundskoler,"(56.6421221405231, 9.785853436978071)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
440,823301,5.8,6.2,846,56.65120882,9.81568894,9500,81.0,Thorsgaard Efterskole,Efterskoler,Efterskoler,"(56.65120882, 9.81568894)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
441,823302,5.6,5.8,846,56.5879450742247,9.761775536746027,9500,78.0,Onsild Idrætsefterskole,Efterskoler,Efterskoler,"(56.5879450742247, 9.761775536746029)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
442,823304,6.8,7.2,846,56.63139085567389,9.82915698062549,9500,91.0,Østerskov Efterskole,Efterskoler,Efterskoler,"(56.63139085567389, 9.82915698062549)",Hobro,Mariagerfjord Kommune,2015,7830.0,200465.0,0.7999999999999999,3.1,16.6,13.4
443,280384,6.6,6.9,791,56.411417510544005,9.34679331044587,8800,133.0,Hald Ege Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(56.411417510544005, 9.34679331044587)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
444,791003,7.0,7.4,791,56.400879548072396,9.351558624360461,8800,639.0,Hald Ege Skole,Grundskoler,Folkeskoler,"(56.400879548072396, 9.351558624360461)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
445,791005,7.7,7.7,791,56.4629167988371,9.40898636305755,8800,598.0,Nordre Skole,Grundskoler,Folkeskoler,"(56.4629167988371, 9.40898636305755)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
446,791006,7.8,7.6,791,56.4475275855282,9.43756812023007,8800,755.0,Overlund Skole,Grundskoler,Folkeskoler,"(56.4475275855282, 9.43756812023007)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
447,791008,7.5,7.3,791,56.432886878483295,9.39094753559648,8800,626.0,Søndre Skole,Grundskoler,Folkeskoler,"(56.432886878483295, 9.39094753559648)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
448,791010,7.9,7.3,791,56.4524666439476,9.397869750143462,8800,398.0,Vestre Skole,Grundskoler,Folkeskoler,"(56.4524666439476, 9.397869750143462)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
449,791013,7.3,7.3,791,56.4647752162627,9.389109130171981,8800,744.0,Vestervang Skole,Grundskoler,Folkeskoler,"(56.4647752162627, 9.389109130171981)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
450,791014,8.3,7.9,791,56.44896291612571,9.403078561260779,8800,661.0,Viborg Private Realskole,Grundskoler,Friskoler og private grundskoler,"(56.44896291612571, 9.403078561260779)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
451,791015,8.1,7.8,791,56.4588150195428,9.405774482320787,8800,191.0,Friskolen i Viborg,Grundskoler,Friskoler og private grundskoler,"(56.4588150195428, 9.405774482320789)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
452,791020,6.9,6.7,791,56.46374282227261,9.45622621080107,8800,672.0,Houlkærskolen,Grundskoler,Folkeskoler,"(56.46374282227261, 9.45622621080107)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
453,791303,7.8,7.8,791,56.421311165366795,9.41239296405635,8800,157.0,Bjergsnæs Efterskole,Efterskoler,Efterskoler,"(56.421311165366795, 9.41239296405635)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
454,791304,5.5,6.7,791,56.411417510544005,9.34679331044587,8800,161.0,Hald Ege Efterskole,Efterskoler,Efterskoler,"(56.411417510544005, 9.34679331044587)",Viborg,Viborg Kommune,2015,10985.0,212065.0,0.6916666666666665,3.5,15.5,14.4
455,280388,6.0,6.0,530,55.814116517139595,9.0309593612452,7200,122.0,Filskov Friskole,Grundskoler,Friskoler og private grundskoler,"(55.814116517139595, 9.0309593612452)",Grindsted,Billund Kommune,2015,8839.0,212304.0,0.4416666666666667,2.7,11.6,13.8
456,565009,6.7,6.3,530,55.763245391075,8.91458771495032,7200,661.0,Grindsted Vestre Skole,Grundskoler,Folkeskoler,"(55.763245391075, 8.91458771495032)",Grindsted,Billund Kommune,2015,8839.0,212304.0,0.4416666666666667,2.7,11.6,13.8
457,565010,7.3,6.8,530,55.7638447941366,8.90081796362481,7200,175.0,Grindsted Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7638447941366, 8.90081796362481)",Grindsted,Billund Kommune,2015,8839.0,212304.0,0.4416666666666667,2.7,11.6,13.8
458,280434,5.7,6.1,540,55.0571236805171,9.74397496562463,6430,492.0,Nordals skolen,Grundskoler,Folkeskoler,"(55.0571236805171, 9.74397496562463)",Nordborg,Sønderborg Kommune,2015,4523.0,199900.0,0.8250000000000001,3.0,17.2,13.7
459,523001,6.1,6.5,540,54.991808759479596,9.86405053653413,6430,427.0,Nørreskov-Skolen,Grundskoler,Folkeskoler,"(54.991808759479596, 9.86405053653413)",Nordborg,Sønderborg Kommune,2015,4523.0,199900.0,0.8250000000000001,3.0,17.2,13.7
460,523012,8.3,8.0,540,55.0259559043467,9.73139820171819,6430,126.0,Oksbøl Friskole,Grundskoler,Friskoler og private grundskoler,"(55.0259559043467, 9.73139820171819)",Nordborg,Sønderborg Kommune,2015,4523.0,199900.0,0.8250000000000001,3.0,17.2,13.7
461,523013,7.0,6.9,540,55.04779264431999,9.75751242171111,6430,182.0,Friskolen - Østerlund,Grundskoler,Friskoler og private grundskoler,"(55.04779264431999, 9.75751242171111)",Nordborg,Sønderborg Kommune,2015,4523.0,199900.0,0.8250000000000001,3.0,17.2,13.7
462,523300,7.5,7.4,540,55.0590572636214,9.74944521285431,6430,139.0,Nordborg Slots Efterskole,Efterskoler,Efterskoler,"(55.0590572636214, 9.74944521285431)",Nordborg,Sønderborg Kommune,2015,4523.0,199900.0,0.8250000000000001,3.0,17.2,13.7
463,280447,7.5,7.7,217,56.071169196840714,12.5537807908707,3150,206.0,Skorpeskolen,Grundskoler,Friskoler og private grundskoler,"(56.07116919684071, 12.5537807908707)",Hellebæk,Helsingør Kommune,2015,,239974.0,1.0250000000000001,4.8,19.6,15.4
464,280453,2.8,3.7,671,56.6193957856538,8.57181450409958,7790,46.0,Handbjerghus Efterskole,Efterskoler,Efterskoler,"(56.6193957856538, 8.57181450409958)",Thyholm,Struer Kommune,2015,3150.0,200626.0,0.4833333333333334,4.2,17.1,13.2
465,675001,6.9,6.6,671,56.6502160749029,8.53282673178098,7790,347.0,Thyholm Skole,Grundskoler,Folkeskoler,"(56.6502160749029, 8.53282673178098)",Thyholm,Struer Kommune,2015,3150.0,200626.0,0.4833333333333334,4.2,17.1,13.2
466,675301,6.6,6.7,671,56.6612978025983,8.45074088869013,7790,122.0,Lyngs Idrætsefterskole,Efterskoler,Efterskoler,"(56.6612978025983, 8.45074088869013)",Thyholm,Struer Kommune,2015,3150.0,200626.0,0.4833333333333334,4.2,17.1,13.2
467,280456,6.5,6.8,440,55.45087671538939,10.6563313502577,5300,505.0,Kerteminde Byskole,Grundskoler,Folkeskoler,"(55.45087671538939, 10.6563313502577)",Kerteminde,Kerteminde Kommune,2015,15814.0,208480.0,0.8333333333333335,2.4,12.3,13.7
468,439006,7.5,7.2,440,55.410795053823,10.5956733897267,5300,365.0,Nymarken Skole og Børnehus,Grundskoler,Folkeskoler,"(55.410795053823, 10.5956733897267)",Kerteminde,Kerteminde Kommune,2015,15814.0,208480.0,0.8333333333333335,2.4,12.3,13.7
469,439007,6.1,6.9,440,55.419424290527715,10.6537940118002,5300,286.0,Kertemindeegnens Friskole,Grundskoler,Friskoler og private grundskoler,"(55.41942429052771, 10.6537940118002)",Kerteminde,Kerteminde Kommune,2015,15814.0,208480.0,0.8333333333333335,2.4,12.3,13.7
470,439300,6.5,7.0,440,55.465962677675,10.6135426370142,5300,125.0,Kerteminde Efterskole,Efterskoler,Efterskoler,"(55.465962677675, 10.6135426370142)",Kerteminde,Kerteminde Kommune,2015,15814.0,208480.0,0.8333333333333335,2.4,12.3,13.7
471,280457,5.7,6.2,440,55.4530774391224,10.540886783769,5330,636.0,Munkebo Skole,Grundskoler,Folkeskoler,"(55.4530774391224, 10.540886783769)",Munkebo,Kerteminde Kommune,2015,11732.0,208480.0,0.8333333333333335,2.4,12.3,13.7
472,280548,4.5,4.8,370,55.287381271548995,11.5587532801791,4250,36.0,Mina Hindholm Efterskole,Efterskoler,Efterskoler,"(55.287381271548995, 11.5587532801791)",Fuglebjerg,Næstved Kommune,2015,5639.0,210156.0,1.1666666666666663,3.3,17.4,17.4
473,307004,7.4,7.4,370,55.286426764517294,11.558408508311803,4250,235.0,Hindholm Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.286426764517294, 11.558408508311802)",Fuglebjerg,Næstved Kommune,2015,5639.0,210156.0,1.1666666666666663,3.3,17.4,17.4
474,280558,2.6,3.6,316,55.7071200933631,11.7110106843045,4300,25.0,10Plus,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,"(55.7071200933631, 11.7110106843045)",Holbæk,Holbæk Kommune,2015,14976.0,217027.0,0.75,3.5,18.0,15.0
475,315011,7.9,7.7,316,55.7110183393565,11.706754544376302,4300,530.0,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.7110183393565, 11.706754544376302)",Holbæk,Holbæk Kommune,2015,14976.0,217027.0,0.75,3.5,18.0,15.0
476,315013,7.9,7.9,316,55.71234957849521,11.7474491508205,4300,249.0,Andreasskolen,Grundskoler,Friskoler og private grundskoler,"(55.71234957849521, 11.7474491508205)",Holbæk,Holbæk Kommune,2015,14976.0,217027.0,0.75,3.5,18.0,15.0
477,301004,4.0,4.4,326,55.721980339067294,11.368199352845302,4591,240.0,Firhøjskolen,Grundskoler,Folkeskoler,"(55.721980339067294, 11.368199352845302)",Føllenslev,Kalundborg Kommune,2015,,211370.0,0.9000000000000002,3.8,17.8,17.3
478,301008,7.5,7.5,326,55.7001854451791,11.3400485904001,4591,184.0,Højbo Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7001854451791, 11.3400485904001)",Føllenslev,Kalundborg Kommune,2015,,211370.0,0.9000000000000002,3.8,17.8,17.3
479,301007,5.4,5.8,326,55.6512230656595,11.2864619208935,4470,300.0,Svebølle Skole,Grundskoler,Folkeskoler,"(55.6512230656595, 11.2864619208935)",Svebølle,Kalundborg Kommune,2015,6780.0,211370.0,0.9000000000000002,3.8,17.8,17.3
480,301010,6.6,6.6,326,55.6765392137367,11.333402052945099,4450,116.0,Bregninge-Bjergsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6765392137367, 11.333402052945099)",Jyderup,Kalundborg Kommune,2015,7273.0,211370.0,0.9000000000000002,3.8,17.8,17.3
481,303001,6.0,6.1,340,55.521003007661,11.4955354682533,4293,555.0,Holbergskolen,Grundskoler,Folkeskoler,"(55.521003007661, 11.4955354682533)",Dianalund,Sorø Kommune,2015,8997.0,216561.0,0.7999999999999998,3.0,14.1,17.1
482,303003,3.9,4.6,340,55.53812535108211,11.373298054861698,4291,211.0,Ruds Vedby Skole,Grundskoler,Folkeskoler,"(55.53812535108211, 11.373298054861698)",Ruds Vedby,Sorø Kommune,2015,4683.0,216561.0,0.7999999999999998,3.0,14.1,17.1
483,305011,7.5,7.7,306,55.788147666224795,11.4630150186107,4540,161.0,Fårevejle Fri-  og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.788147666224795, 11.4630150186107)",Fårevejle,Odsherred Kommune,2015,4697.0,198086.0,1.0583333333333333,3.5,19.0,15.6
484,305300,7.9,7.9,306,55.788147666224795,11.4630150186107,4540,140.0,Fårevejle Fri- og Efterskole,Efterskoler,Efterskoler,"(55.788147666224795, 11.4630150186107)",Fårevejle,Odsherred Kommune,2015,4697.0,198086.0,1.0583333333333333,3.5,19.0,15.6
485,305302,7.6,7.8,306,55.790366729487886,11.4633946878871,4540,142.0,Odsherreds Efterskole,Efterskoler,Efterskoler,"(55.79036672948789, 11.4633946878871)",Fårevejle,Odsherred Kommune,2015,4697.0,198086.0,1.0583333333333333,3.5,19.0,15.6
486,305019,3.7,4.6,306,55.752863501561784,11.3913831819914,4534,62.0,Friskolen i Starreklinte,Grundskoler,Friskoler og private grundskoler,"(55.75286350156179, 11.3913831819914)",Hørve,Odsherred Kommune,2015,5129.0,198086.0,1.0583333333333333,3.5,19.0,15.6
487,307300,7.4,7.6,370,55.2712596922968,11.478215035399401,4262,89.0,Hårslev Efterskole,Efterskoler,Efterskoler,"(55.2712596922968, 11.478215035399401)",Sandved,Næstved Kommune,2015,,210156.0,1.1666666666666663,3.3,17.4,17.4
488,309001,5.8,5.9,326,55.543106975541704,11.223517428497301,4281,246.0,Gørlev Skole,Grundskoler,Folkeskoler,"(55.543106975541704, 11.223517428497301)",Gørlev,Kalundborg Kommune,2015,5998.0,211370.0,0.9000000000000002,3.8,17.8,17.3
489,309002,6.7,6.8,326,55.5141961565784,11.2049327136426,4281,190.0,Kirke-Helsinge Skole,Grundskoler,Folkeskoler,"(55.5141961565784, 11.2049327136426)",Gørlev,Kalundborg Kommune,2015,5998.0,211370.0,0.9000000000000002,3.8,17.8,17.3
490,309004,8.0,7.5,326,55.5225686027602,11.1947562478948,4281,185.0,Vinde Helsinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5225686027602, 11.1947562478948)",Gørlev,Kalundborg Kommune,2015,5998.0,211370.0,0.9000000000000002,3.8,17.8,17.3
491,309300,5.9,6.4,326,55.5225686027602,11.1947562478948,4281,105.0,Vestsjællands Idrætsefterskole,Efterskoler,Efterskoler,"(55.5225686027602, 11.1947562478948)",Gørlev,Kalundborg Kommune,2015,5998.0,211370.0,0.9000000000000002,3.8,17.8,17.3
492,311001,5.1,5.8,330,55.2949518962321,11.417510824212501,4261,204.0,Dalmose skole,Grundskoler,Folkeskoler,"(55.2949518962321, 11.417510824212501)",Dalmose,Slagelse Kommune,2015,5134.0,202831.0,1.3916666666666666,5.3,24.9,16.4
493,311301,7.3,7.7,330,55.3203556359959,11.394026920013197,4200,142.0,Flakkebjerg Efterskole,Efterskoler,Efterskoler,"(55.3203556359959, 11.394026920013198)",Slagelse,Slagelse Kommune,2015,10763.0,202831.0,1.3916666666666666,5.3,24.9,16.4
494,333004,7.2,7.1,330,55.4009519845084,11.329370314869001,4200,848.0,Marievangsskolen,Grundskoler,Folkeskoler,"(55.4009519845084, 11.329370314869001)",Slagelse,Slagelse Kommune,2015,10763.0,202831.0,1.3916666666666666,5.3,24.9,16.4
495,333005,5.9,5.8,330,55.4106275752843,11.3683735135771,4200,473.0,Nymarkskolen,Grundskoler,Folkeskoler,"(55.4106275752843, 11.3683735135771)",Slagelse,Slagelse Kommune,2015,10763.0,202831.0,1.3916666666666666,5.3,24.9,16.4
496,333008,7.1,7.3,330,55.430122,11.241421,4200,292.0,Stillinge Skole,Grundskoler,Folkeskoler,"(55.430122, 11.241421)",Slagelse,Slagelse Kommune,2015,10763.0,202831.0,1.3916666666666666,5.3,24.9,16.4
