,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser,andel_indv
672,567300,5.9,6.1,573,55.649045991665105,8.66100980939023,6800,Øse Efterskole,Efterskoler,Efterskoler,"(55.649045991665105, 8.66100980939023)",Varde,Varde Kommune,2011,7550.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
673,573003,6.3,6.6,573,55.6309045549066,8.48196297851655,6800,Brorsonskolen,Grundskoler,Folkeskoler,"(55.6309045549066, 8.48196297851655)",Varde,Varde Kommune,2011,7550.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
674,573006,6.5,6.3,573,55.611826671655706,8.48824191422897,6800,Lykkesgårdskolen,Grundskoler,Folkeskoler,"(55.611826671655706, 8.48824191422897)",Varde,Varde Kommune,2011,7550.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
675,573008,5.5,5.8,573,55.618871818942395,8.47145534547494,6800,Sct. Jacobi Skole,Grundskoler,Folkeskoler,"(55.618871818942395, 8.47145534547494)",Varde,Varde Kommune,2011,7550.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
676,573300,8.3,7.6,573,55.622163320488006,8.52555861214744,6800,Vardeegnens Gymnasieforberedende Efterskole,Efterskoler,Efterskoler,"(55.622163320488006, 8.52555861214744)",Varde,Varde Kommune,2011,7550.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
677,569004,5.0,5.8,575,55.500569640276396,8.91492913217878,6670,Højmarkskolen,Grundskoler,Folkeskoler,"(55.500569640276396, 8.91492913217878)",Holsted,Vejen Kommune,2011,6052.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
678,571022,6.9,6.7,561,55.331258697738114,8.773655962014839,6760,Riberhus Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.33125869773811, 8.773655962014839)",Ribe,Esbjerg Kommune,2011,8054.0,192786,1.133333333333333,6.4,16.5,13.3,5.387091383041297
679,575003,6.2,6.0,575,55.4749682098399,9.12646950914345,6600,Grønvangskolen,Grundskoler,Folkeskoler,"(55.4749682098399, 9.12646950914345)",Vejen,Vejen Kommune,2011,8471.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
680,575011,5.5,5.7,575,55.481321791705504,9.14622215559749,6600,Østerbyskolen,Grundskoler,Folkeskoler,"(55.481321791705504, 9.14622215559749)",Vejen,Vejen Kommune,2011,8471.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
681,575300,7.0,6.7,575,55.4463794263047,9.110603518106961,6600,Skibelund Gymnastik- og Idrætsefterskole,Efterskoler,Efterskoler,"(55.4463794263047, 9.110603518106961)",Vejen,Vejen Kommune,2011,8471.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
682,575306,5.6,6.1,575,55.4849823403786,9.04847990234445,6600,Ladelund Efterskole,Efterskoler,Efterskoler,"(55.4849823403786, 9.04847990234445)",Vejen,Vejen Kommune,2011,8471.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
683,575307,5.7,6.3,575,55.47101274341829,9.0996521702434,6600,Askov Højskole og Efterskole,Efterskoler,Efterskoler,"(55.47101274341829, 9.0996521702434)",Vejen,Vejen Kommune,2011,8471.0,181892,1.075,3.6,14.7,13.9,3.074521633898662
684,575004,5.8,5.9,575,55.5714476403394,9.137099518805881,6622,Bække Skole,Grundskoler,Folkeskoler,"(55.5714476403394, 9.137099518805881)",Bække,Vejen Kommune,2011,,181892,1.075,3.6,14.7,13.9,3.074521633898662
685,577001,5.9,6.2,573,55.70446245956679,8.75558154172875,6823,Ansager Skole,Grundskoler,Folkeskoler,"(55.70446245956679, 8.75558154172875)",Ansager,Varde Kommune,2011,4460.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
686,577301,6.8,6.6,573,55.738623185312214,8.70200871167226,6823,Skovlund Efterskole,Efterskoler,Efterskoler,"(55.73862318531221, 8.70200871167226)",Ansager,Varde Kommune,2011,4460.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
687,577007,6.0,6.1,573,55.719289538518495,8.61016118495538,6862,Tistrup Skole,Grundskoler,Folkeskoler,"(55.719289538518495, 8.61016118495538)",Tistrup,Varde Kommune,2011,,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
688,577008,6.5,6.3,573,55.8098210112361,8.61228104082406,6870,Ølgod Skole,Grundskoler,Folkeskoler,"(55.8098210112361, 8.61228104082406)",Ølgod,Varde Kommune,2011,6123.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
689,577300,5.9,6.2,573,55.8094338210771,8.63200183584998,6870,Ølgod Efterskole,Efterskoler,Efterskoler,"(55.8094338210771, 8.63200183584998)",Ølgod,Varde Kommune,2011,6123.0,188050,0.8750000000000001,3.3,15.7,10.0,2.978328142618008
690,601001,5.8,6.0,615,55.973931703081895,9.60805054317787,8740,Brædstrup Skole,Grundskoler,Folkeskoler,"(55.973931703081895, 9.60805054317787)",Brædstrup,Horsens Kommune,2011,6681.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
691,603005,7.6,6.8,630,55.6414894611679,9.6436778519479,7080,Englystskolen,Grundskoler,Folkeskoler,"(55.6414894611679, 9.6436778519479)",Børkop,Vejle Kommune,2011,12741.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
692,603301,6.1,6.5,630,55.674103931914395,9.681120454686301,7080,Brejning Efterskole,Efterskoler,Efterskoler,"(55.674103931914395, 9.681120454686301)",Børkop,Vejle Kommune,2011,12741.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
693,605002,6.1,6.5,630,55.6182479396912,9.31520581622794,6040,Egtved Skole,Grundskoler,Folkeskoler,"(55.6182479396912, 9.31520581622794)",Egtved,Vejle Kommune,2011,8831.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
694,605008,5.8,6.0,630,55.598743398637296,9.44436395916105,6040,Øster Starup Skole,Grundskoler,Folkeskoler,"(55.598743398637296, 9.44436395916105)",Egtved,Vejle Kommune,2011,8831.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
695,605302,6.5,6.7,630,55.5853988235615,9.422389536373801,6040,Ågård Efterskole,Efterskoler,Efterskoler,"(55.5853988235615, 9.422389536373801)",Egtved,Vejle Kommune,2011,8831.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
696,605007,6.3,6.2,630,55.6572431838206,9.40373259686844,7100,Ødsted Skole,Grundskoler,Folkeskoler,"(55.6572431838206, 9.40373259686844)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
697,630300,7.1,6.9,630,55.717140203132715,9.58339257318447,7100,Vejle Idrætsefterskole,Efterskoler,Efterskoler,"(55.71714020313271, 9.58339257318447)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
698,631009,7.1,6.9,630,55.6906057685053,9.5548761622366,7100,Mølholm Skole,Grundskoler,Folkeskoler,"(55.6906057685053, 9.5548761622366)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
699,631011,6.7,6.4,630,55.7204588372576,9.558342886691179,7100,NOVAskolen,Grundskoler,Folkeskoler,"(55.7204588372576, 9.558342886691179)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
700,631013,5.8,6.0,630,55.7073651003438,9.44019172464782,7100,Skibet Skole,Grundskoler,Folkeskoler,"(55.7073651003438, 9.44019172464782)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
701,631014,6.0,6.2,630,55.6919328269436,9.52990273118999,7100,Søndermarksskolen,Grundskoler,Folkeskoler,"(55.6919328269436, 9.52990273118999)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
702,631015,6.9,6.9,630,55.679493075272205,9.56338572424091,7100,Vinding Skole,Grundskoler,Folkeskoler,"(55.679493075272205, 9.56338572424091)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
703,631018,7.7,7.2,630,55.7111974368093,9.53861467539322,7100,Kirstine Seligmanns Skole,Grundskoler,Friskoler og private grundskoler,"(55.7111974368093, 9.53861467539322)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
704,631019,7.4,7.0,630,55.70734225826021,9.52965276253426,7100,Sct. Norberts Skole,Grundskoler,Friskoler og private grundskoler,"(55.707342258260205, 9.52965276253426)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
705,631023,6.2,6.5,630,55.714554069794104,9.546803388722921,7100,Vejle Friskole,Grundskoler,Friskoler og private grundskoler,"(55.714554069794104, 9.546803388722921)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
706,631029,7.1,7.0,630,55.7247899531606,9.55715091934371,7100,Lukas-Skolen,Grundskoler,Friskoler og private grundskoler,"(55.7247899531606, 9.55715091934371)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
707,631300,4.7,5.4,630,55.7274615470115,9.53247577018288,7100,Grejsdalens Efterskole,Efterskoler,Efterskoler,"(55.7274615470115, 9.53247577018288)",Vejle,Vejle Kommune,2011,11624.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
708,605300,6.4,6.8,630,55.7110297955688,9.37355986387069,7182,"Balle Friskole, Balle Musik- & Idrætsefterskole",Efterskoler,Efterskoler,"(55.7110297955688, 9.37355986387069)",Bredsten,Vejle Kommune,2011,,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
709,605301,5.6,6.2,630,55.710811615297786,9.20904367296821,7184,Vandel Efterskole,Efterskoler,Efterskoler,"(55.71081161529779, 9.20904367296821)",Vandel,Vejle Kommune,2011,,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
710,607015,7.4,7.1,607,55.5636651072104,9.758934928804381,7000,Fredericia Realskole,Grundskoler,Friskoler og private grundskoler,"(55.5636651072104, 9.758934928804381)",Fredericia,Fredericia Kommune,2011,10443.0,191378,1.6416666666666668,5.0,13.2,12.4,6.268225207486977
711,607018,6.5,6.5,607,55.564234488525,9.75584878942174,7000,Sct. Knuds Skole,Grundskoler,Friskoler og private grundskoler,"(55.564234488525, 9.75584878942174)",Fredericia,Fredericia Kommune,2011,10443.0,191378,1.6416666666666668,5.0,13.2,12.4,6.268225207486977
712,607022,5.4,6.0,607,55.565464709771604,9.767140212326382,7000,Fredericia Friskole,Grundskoler,Friskoler og private grundskoler,"(55.565464709771604, 9.767140212326382)",Fredericia,Fredericia Kommune,2011,10443.0,191378,1.6416666666666668,5.0,13.2,12.4,6.268225207486977
713,609003,6.3,6.0,615,55.963743692752196,9.75522340102249,8752,Østbirk Skole,Grundskoler,Folkeskoler,"(55.963743692752196, 9.75522340102249)",Østbirk,Horsens Kommune,2011,9805.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
714,609301,6.2,6.5,615,55.96564241439901,9.71775598130052,8752,Vestbirk Musik- & Sportsefterskole,Efterskoler,Efterskoler,"(55.96564241439901, 9.71775598130052)",Østbirk,Horsens Kommune,2011,9805.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
715,609004,5.7,5.8,615,55.9313267270838,9.85205307096374,8751,Gedved Skole,Grundskoler,Folkeskoler,"(55.9313267270838, 9.85205307096374)",Gedved,Horsens Kommune,2011,9639.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
716,609300,6.4,6.6,615,55.920068598732904,9.997045158414169,8700,Elbæk Efterskole,Efterskoler,Efterskoler,"(55.920068598732904, 9.997045158414169)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
717,615002,7.1,6.5,615,55.842848590471,9.845385739743909,8700,Dagnæsskolen,Grundskoler,Folkeskoler,"(55.842848590471, 9.845385739743909)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
718,615003,6.1,6.2,615,55.901869464332,9.83620998586436,8700,Egebjergskolen,Grundskoler,Folkeskoler,"(55.901869464332, 9.83620998586436)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
719,615007,6.6,6.1,615,55.8709304685188,9.87208957966358,8700,Langmarkskolen,Grundskoler,Folkeskoler,"(55.8709304685188, 9.87208957966358)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
720,615011,7.2,6.8,615,55.8735244153121,9.918950812989117,8700,Stensballeskolen,Grundskoler,Folkeskoler,"(55.8735244153121, 9.918950812989118)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
721,615012,5.5,5.8,615,55.893794901478394,9.76835212877986,8700,Lundskolen,Grundskoler,Folkeskoler,"(55.893794901478394, 9.76835212877986)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
722,615014,7.0,6.4,615,55.8396727441164,9.813867848076251,8700,Østerhåbskolen,Grundskoler,Folkeskoler,"(55.8396727441164, 9.813867848076251)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
723,615015,5.9,6.1,615,55.8350837931276,9.835418876942713,8700,Bankagerskolen,Grundskoler,Folkeskoler,"(55.8350837931276, 9.835418876942711)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
724,615016,7.3,6.6,615,55.86345470000001,9.85731584,8700,Hulvej Skole,Grundskoler,Friskoler og private grundskoler,"(55.863454700000005, 9.85731584)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
725,615017,7.3,6.8,615,55.8638096926231,9.850402126352401,8700,Sct Ibs Skole,Grundskoler,Friskoler og private grundskoler,"(55.8638096926231, 9.850402126352401)",Horsens,Horsens Kommune,2011,11370.0,193460,1.633333333333333,5.6,14.7,14.0,5.926715378570977
726,611008,6.0,6.1,630,55.9077813956619,9.26061953268693,7323,Thyregod Skole,Grundskoler,Folkeskoler,"(55.9077813956619, 9.26061953268693)",Give,Vejle Kommune,2011,8860.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
727,611300,6.4,6.7,630,55.913514171825895,9.331122516492847,7323,Vesterlund Efterskole,Efterskoler,Efterskoler,"(55.913514171825895, 9.331122516492849)",Give,Vejle Kommune,2011,8860.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
728,613002,6.6,6.6,766,55.7711031916712,9.7057412267994,8722,Hedensted Skole,Grundskoler,Folkeskoler,"(55.7711031916712, 9.7057412267994)",Hedensted,Hedensted Kommune,2011,11142.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
729,613012,7.1,6.7,766,55.780753053179104,9.6952263140989,8722,Stjernevejskolen,Grundskoler,Folkeskoler,"(55.780753053179104, 9.6952263140989)",Hedensted,Hedensted Kommune,2011,11142.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
730,613005,6.4,6.3,766,55.802228096125795,9.698115780417401,8723,Løsning Skole,Grundskoler,Folkeskoler,"(55.802228096125795, 9.698115780417401)",Løsning,Hedensted Kommune,2011,9105.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
731,613008,6.6,6.5,766,55.822081562931615,9.61338017001781,7171,Bøgballe Friskole,Grundskoler,Friskoler og private grundskoler,"(55.82208156293161, 9.61338017001781)",Uldum,Hedensted Kommune,2011,,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
732,613009,6.3,6.6,766,55.714038905028886,9.684002137201393,8721,Vejlefjordskolens Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.71403890502889, 9.684002137201391)",Daugård,Hedensted Kommune,2011,,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
733,613300,4.5,5.0,766,55.714038905028886,9.684002137201393,8721,Vejlefjordskolen Efterskole,Efterskoler,Efterskoler,"(55.71403890502889, 9.684002137201391)",Daugård,Hedensted Kommune,2011,,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
734,617002,7.1,7.0,630,55.7530723317202,9.423733368022681,7300,Bredagerskolen,Grundskoler,Folkeskoler,"(55.7530723317202, 9.423733368022681)",Jelling,Vejle Kommune,2011,10605.0,201780,1.1416666666666666,4.0,15.2,13.3,5.942378486231811
735,619007,5.6,6.1,766,55.7119824207895,9.98601552587206,7130,Juelsminde Skole,Grundskoler,Folkeskoler,"(55.7119824207895, 9.98601552587206)",Juelsminde,Hedensted Kommune,2011,11113.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
736,619300,6.9,6.8,766,55.7137165432324,9.98899595201069,7130,Hellebjerg Idrætsefterskole,Efterskoler,Efterskoler,"(55.7137165432324, 9.98899595201069)",Juelsminde,Hedensted Kommune,2011,11113.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
737,619301,7.0,6.8,766,55.775009089029595,9.86554832485781,8783,Bjerre Gymnastik- og Idrætsefterskole Akademiet,Efterskoler,Efterskoler,"(55.775009089029595, 9.86554832485781)",Hornsyld,Hedensted Kommune,2011,8052.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
738,619305,4.5,5.6,766,55.756400959748795,9.82567493384391,8783,Bråskovgård Efterskole,Efterskoler,Efterskoler,"(55.756400959748795, 9.82567493384391)",Hornsyld,Hedensted Kommune,2011,8052.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
739,766001,5.6,6.1,766,55.75819223056401,9.84635155245193,8783,Skolen i Midten,Grundskoler,Folkeskoler,"(55.758192230564006, 9.84635155245193)",Hornsyld,Hedensted Kommune,2011,8052.0,194684,0.9250000000000003,2.3,11.7,10.9,2.3879576149737263
740,621001,7.2,6.7,621,55.5688933942313,9.487101949909867,6052,Alminde-Viuf Fællesskole,Grundskoler,Folkeskoler,"(55.5688933942313, 9.487101949909869)",Viuf,Kolding Kommune,2011,,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
741,621002,6.8,6.5,621,55.5261620522774,9.467946718473751,6000,Bramdrup Skole,Grundskoler,Folkeskoler,"(55.5261620522774, 9.467946718473751)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
742,621003,6.8,6.4,621,55.47632978057021,9.4843807686111,6000,Brændkjærskolen,Grundskoler,Folkeskoler,"(55.476329780570204, 9.4843807686111)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
743,621011,5.8,6.1,621,55.47859378315891,9.47071019573742,6000,Sdr Vang Skole,Grundskoler,Folkeskoler,"(55.47859378315891, 9.47071019573742)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
744,621012,5.9,6.1,621,55.4880531283793,9.44803376707979,6000,Bakkeskolen,Grundskoler,Folkeskoler,"(55.4880531283793, 9.44803376707979)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
745,621013,7.5,7.0,621,55.5027430317791,9.52821955601807,6000,Lyshøjskolen,Grundskoler,Folkeskoler,"(55.5027430317791, 9.52821955601807)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
746,621016,6.4,6.3,621,55.4520074186407,9.471094498488108,6000,Vonsild Skole,Grundskoler,Folkeskoler,"(55.4520074186407, 9.471094498488108)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
747,621017,6.2,6.3,621,55.491676090632296,9.465356501978553,6000,Aalykkeskolen,Grundskoler,Folkeskoler,"(55.491676090632296, 9.465356501978551)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
748,621018,6.2,5.9,621,55.501812182403405,9.449044647002868,6000,Munkevængets Skole,Grundskoler,Folkeskoler,"(55.501812182403405, 9.449044647002868)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
749,621019,7.6,6.8,621,55.4903369100539,9.468223062029859,6000,Kolding Realskole,Grundskoler,Friskoler og private grundskoler,"(55.4903369100539, 9.468223062029859)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
750,621020,7.5,6.8,621,55.4859274723246,9.466430006582561,6000,Sct. Michaels Skole,Grundskoler,Friskoler og private grundskoler,"(55.4859274723246, 9.466430006582561)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
751,621024,8.1,7.6,621,55.509904659758604,9.496433922539179,6000,Kolding Friskole,Grundskoler,Friskoler og private grundskoler,"(55.509904659758604, 9.496433922539179)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
752,621025,6.6,6.5,621,55.480791967013595,9.4502528001344,6000,Lykkegårdskolen,Grundskoler,Friskoler og private grundskoler,"(55.480791967013595, 9.4502528001344)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
753,621300,6.2,6.2,621,55.483123827620496,9.455193315259839,6000,Efterskolen Kildevæld,Efterskoler,Efterskoler,"(55.483123827620496, 9.455193315259839)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
754,621304,7.3,7.2,621,55.498413166080205,9.58171701178792,6000,Koldingegnens Idrætsefterskole,Efterskoler,Efterskoler,"(55.498413166080205, 9.58171701178792)",Kolding,Kolding Kommune,2011,12207.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
755,621014,7.0,6.8,621,55.459358859195994,9.5554627401247,6091,Sdr.Bjert Centralskole,Grundskoler,Folkeskoler,"(55.459358859195994, 9.5554627401247)",Bjert,Kolding Kommune,2011,10660.0,198340,1.4333333333333336,4.2,14.2,13.7,6.078189761398006
